code;beschrijving;medisch_of_chirurgicsh;mdc;soort_hospitalisatie;aantal_verblijven
360;Huidgreffe en/of debridisatie voor ulcus of cellulitis;Chirurgisch;09;Daghosp.;166
361;Huidgreffe en/of debridisatie behalve voor ulcus of cellulitis;Chirurgisch;09;Klass. hosp;3573
361;Huidgreffe en/of debridisatie behalve voor ulcus of cellulitis;Chirurgisch;09;Daghosp.;4146
362;Mastectomie;Chirurgisch;09;Klass. hosp;5986
362;Mastectomie;Chirurgisch;09;Daghosp.;234
363;Ingrepen op de borsten, behalve mastectomie;Chirurgisch;09;Klass. hosp;14290
363;Ingrepen op de borsten, behalve mastectomie;Chirurgisch;09;Daghosp.;5699
364;Andere ingrepen op huid, subcutaan weefsel en borsten;Chirurgisch;09;Klass. hosp;8269
364;Andere ingrepen op huid, subcutaan weefsel en borsten;Chirurgisch;09;Daghosp.;22112
380;Huidulcus;Medisch;09;Klass. hosp;1359
380;Huidulcus;Medisch;09;Daghosp.;38
381;Belangrijke aandoeningen van de huid;Medisch;09;Klass. hosp;1417
381;Belangrijke aandoeningen van de huid;Medisch;09;Daghosp.;116
382;Maligne aandoeningen van de borsten;Medisch;09;Klass. hosp;1319
382;Maligne aandoeningen van de borsten;Medisch;09;Daghosp.;1370
383;Cellulitis;Medisch;09;Klass. hosp;9682
383;Cellulitis;Medisch;09;Daghosp.;892
384;Trauma van de huid, subcutaan weefsel en borsten;Medisch;09;Klass. hosp;8134
384;Trauma van de huid, subcutaan weefsel en borsten;Medisch;09;Daghosp.;3931
385;Andere huid- en borstaandoeningen;Medisch;09;Klass. hosp;3915
385;Andere huid- en borstaandoeningen;Medisch;09;Daghosp.;3178
400;Amputatie van onderste extremiteiten bij endocriene, voedings- en metabole aandoeningen;Chirurgisch;10;Klass. hosp;788
400;Amputatie van onderste extremiteiten bij endocriene, voedings- en metabole aandoeningen;Chirurgisch;10;Daghosp.;24
401;Ingrepen op bijnieren en hypofyse;Chirurgisch;10;Klass. hosp;535
402;Huidgreffe en debridisatie bij endocriene, voedings- en metabole aandoeningen;Chirurgisch;10;Klass. hosp;488
402;Huidgreffe en debridisatie bij endocriene, voedings- en metabole aandoeningen;Chirurgisch;10;Daghosp.;34
403;Chirurgische ingrepen voor obesitas;Chirurgisch;10;Klass. hosp;11234
403;Chirurgische ingrepen voor obesitas;Chirurgisch;10;Daghosp.;419
404;Ingrepen op schildklieren, bijschildklieren;Chirurgisch;10;Klass. hosp;6830
404;Ingrepen op schildklieren, bijschildklieren;Chirurgisch;10;Daghosp.;70
405;Andere ingrepen bij endocriene, voedings- en metabole aandoeningen;Chirurgisch;10;Klass. hosp;1014
405;Andere ingrepen bij endocriene, voedings- en metabole aandoeningen;Chirurgisch;10;Daghosp.;155
420;Diabetes;Medisch;10;Klass. hosp;13792
420;Diabetes;Medisch;10;Daghosp.;70
421;Voedings- en diverse metabole aandoeningen;Medisch;10;Klass. hosp;6061
421;Voedings- en diverse metabole aandoeningen;Medisch;10;Daghosp.;1505
422;Hypovolemie en elektrolytstoornissen;Medisch;10;Klass. hosp;12086
422;Hypovolemie en elektrolytstoornissen;Medisch;10;Daghosp.;46
423;Congenitale aandoeningen van het metabolisme;Medisch;10;Klass. hosp;554
423;Congenitale aandoeningen van het metabolisme;Medisch;10;Daghosp.;544
424;Andere endocriene aandoeningen;Medisch;10;Klass. hosp;3173
424;Andere endocriene aandoeningen;Medisch;10;Daghosp.;140
440;Niertransplantatie;Chirurgisch;11;Klass. hosp;451
441;Majeure ingrepen op blaas;Chirurgisch;11;Klass. hosp;1138
441;Majeure ingrepen op blaas;Chirurgisch;11;Daghosp.;12
442;Ingrepen op nier en urinewegen voor maligne nieuwvorming;Chirurgisch;11;Klass. hosp;1781
442;Ingrepen op nier en urinewegen voor maligne nieuwvorming;Chirurgisch;11;Daghosp.;9
443;Ingrepen op nier en urinewegen behalve voor maligne nieuwvorming;Chirurgisch;11;Klass. hosp;2922
443;Ingrepen op nier en urinewegen behalve voor maligne nieuwvorming;Chirurgisch;11;Daghosp.;265
444;Aanleggen, revisie en verwijderen van renale toegangsweg;Chirurgisch;11;Klass. hosp;537
444;Aanleggen, revisie en verwijderen van renale toegangsweg;Chirurgisch;11;Daghosp.;100
445;Mineure ingrepen op de blaas;Chirurgisch;11;Klass. hosp;1708
445;Mineure ingrepen op de blaas;Chirurgisch;11;Daghosp.;235
446;Trans- en urethrale ingrepen;Chirurgisch;11;Klass. hosp;15555
446;Trans- en urethrale ingrepen;Chirurgisch;11;Daghosp.;4401
447;Andere ingrepen op nieren en urinewegen;Chirurgisch;11;Klass. hosp;2599
447;Andere ingrepen op nieren en urinewegen;Chirurgisch;11;Daghosp.;538
460;Nierinsufficiëntie;Medisch;11;Klass. hosp;6214
460;Nierinsufficiëntie;Medisch;11;Daghosp.;136
461;Maligne nieuwvormingen van de nier en urinewegen;Medisch;11;Klass. hosp;1449
461;Maligne nieuwvormingen van de nier en urinewegen;Medisch;11;Daghosp.;2896
462;Nefritis;Medisch;11;Klass. hosp;749
462;Nefritis;Medisch;11;Daghosp.;82
463;Infecties van de nier en urinewegen;Medisch;11;Klass. hosp;16628
463;Infecties van de nier en urinewegen;Medisch;11;Daghosp.;956
464;Urinaire stenen, en ESW lithotripsie;Medisch;11;Klass. hosp;1897
464;Urinaire stenen, en ESW lithotripsie;Medisch;11;Daghosp.;10188
465;Urinaire stenen, zonder ESW lithotripsie;Medisch;11;Klass. hosp;10463
465;Urinaire stenen, zonder ESW lithotripsie;Medisch;11;Daghosp.;1656
466;Dysfunctie, reactie en complicatie van genito-urinair hulpmiddel, greffe of transplant;Medisch;11;Klass. hosp;2301
466;Dysfunctie, reactie en complicatie van genito-urinair hulpmiddel, greffe of transplant;Medisch;11;Daghosp.;649
467;Tekens en symptomen van de nier en urinewegen;Medisch;11;Klass. hosp;2465
467;Tekens en symptomen van de nier en urinewegen;Medisch;11;Daghosp.;3413
468;Andere aandoeningen van de nier en urinewegen;Medisch;11;Klass. hosp;4987
468;Andere aandoeningen van de nier en urinewegen;Medisch;11;Daghosp.;10556
480;Majeure ingrepen op de pelvis bij de man;Chirurgisch;12;Klass. hosp;4663
480;Majeure ingrepen op de pelvis bij de man;Chirurgisch;12;Daghosp.;18
481;Ingrepen op de penis;Chirurgisch;12;Klass. hosp;1255
481;Ingrepen op de penis;Chirurgisch;12;Daghosp.;1757
482;Transurethrale prostatectomie;Chirurgisch;12;Klass. hosp;8751
482;Transurethrale prostatectomie;Chirurgisch;12;Daghosp.;20
483;Ingrepen op de testes;Chirurgisch;12;Klass. hosp;3493
483;Ingrepen op de testes;Chirurgisch;12;Daghosp.;5524
484;Andere ingrepen op het mannelijk voortplantingsstelsel;Chirurgisch;12;Klass. hosp;2237
484;Andere ingrepen op het mannelijk voortplantingsstelsel;Chirurgisch;12;Daghosp.;19166
500;Maligne aandoeningen van het mannelijk voortplantingsstelsel;Medisch;12;Klass. hosp;1159
500;Maligne aandoeningen van het mannelijk voortplantingsstelsel;Medisch;12;Daghosp.;1704
501;Andere aandoeningen, behalve maligne, van het mannelijk voortplantingsstelsel;Medisch;12;Klass. hosp;4002
501;Andere aandoeningen, behalve maligne, van het mannelijk voortplantingsstelsel;Medisch;12;Daghosp.;13473
510;Evisceratie pelvis, radicale hysterectomie en radicale vulvectomie;Chirurgisch;13;Klass. hosp;1806
511;Ingrepen op uterus/adnexen voor maligne aandoeningen van ovaria en adnexen;Chirurgisch;13;Klass. hosp;546
511;Ingrepen op uterus/adnexen voor maligne aandoeningen van ovaria en adnexen;Chirurgisch;13;Daghosp.;16
512;Ingrepen op uterus/adnexen voor maligne aandoeningen behalve ovaria en adnexen;Chirurgisch;13;Klass. hosp;751
512;Ingrepen op uterus/adnexen voor maligne aandoeningen behalve ovaria en adnexen;Chirurgisch;13;Daghosp.;73
513;Ingrepen op uterus/adnexen voor carcinoom in situ en benigne aandoeningen;Chirurgisch;13;Klass. hosp;22933
513;Ingrepen op uterus/adnexen voor carcinoom in situ en benigne aandoeningen;Chirurgisch;13;Daghosp.;9226
514;Reconstructieve ingrepen op de vrouwelijke geslachtsorganen;Chirurgisch;13;Klass. hosp;9447
514;Reconstructieve ingrepen op de vrouwelijke geslachtsorganen;Chirurgisch;13;Daghosp.;647
515;Ingrepen op de vagina, cervix en vulva;Chirurgisch;13;Klass. hosp;1711
515;Ingrepen op de vagina, cervix en vulva;Chirurgisch;13;Daghosp.;7033
516;Laparoscopie en onderbreken tubae;Chirurgisch;13;Klass. hosp;1514
516;Laparoscopie en onderbreken tubae;Chirurgisch;13;Daghosp.;4409
517;Dilatatie en curettage, conisatie;Chirurgisch;13;Klass. hosp;1482
517;Dilatatie en curettage, conisatie;Chirurgisch;13;Daghosp.;11635
518;Andere ingrepen op het vrouwelijk geslachtsorgaan;Chirurgisch;13;Klass. hosp;978
518;Andere ingrepen op het vrouwelijk geslachtsorgaan;Chirurgisch;13;Daghosp.;165
530;Maligne aandoeningen van de vrouwelijke geslachtsorganen;Medisch;13;Klass. hosp;1147
530;Maligne aandoeningen van de vrouwelijke geslachtsorganen;Medisch;13;Daghosp.;548
531;Infecties van de vrouwelijke geslachtsorganen;Medisch;13;Klass. hosp;1030
531;Infecties van de vrouwelijke geslachtsorganen;Medisch;13;Daghosp.;57
532;Menstruatiestoornissen en andere aandoeningen van de vrouwelijke geslachtsorganen;Medisch;13;Klass. hosp;2133
532;Menstruatiestoornissen en andere aandoeningen van de vrouwelijke geslachtsorganen;Medisch;13;Daghosp.;1682
540;Keizersnede;Chirurgisch;14;Klass. hosp;24752
540;Keizersnede;Chirurgisch;14;Daghosp.;46
541;Vaginale bevalling met sterilisatie en/of dilatatie en curettage;Chirurgisch;14;Klass. hosp;387
541;Vaginale bevalling met sterilisatie en/of dilatatie en curettage;Chirurgisch;14;Daghosp.;21
542;Vaginale bevalling met ingrepen behalve sterilisatie en/of dilatatie en curettage;Chirurgisch;14;Klass. hosp;393
542;Vaginale bevalling met ingrepen behalve sterilisatie en/of dilatatie en curettage;Chirurgisch;14;Daghosp.;9
543;Aandoeningen in het postpartum en na abortus, met ingrepen;Chirurgisch;14;Klass. hosp;463
543;Aandoeningen in het postpartum en na abortus, met ingrepen;Chirurgisch;14;Daghosp.;813
544;Abortus, met dilatatie en curettage, aspiratie-curettage of hysterotomie;Chirurgisch;14;Klass. hosp;2180
544;Abortus, met dilatatie en curettage, aspiratie-curettage of hysterotomie;Chirurgisch;14;Daghosp.;12218
560;Vaginale bevalling;Medisch;14;Klass. hosp;98218
560;Vaginale bevalling;Medisch;14;Daghosp.;600
561;Aandoeningen in het postpartum en post abortus, zonder ingrepen;Medisch;14;Klass. hosp;1494
561;Aandoeningen in het postpartum en post abortus, zonder ingrepen;Medisch;14;Daghosp.;123
562;Ectopische zwangerschap;Medisch;14;Klass. hosp;1510
562;Ectopische zwangerschap;Medisch;14;Daghosp.;212
563;Dreigende abortus;Medisch;14;Klass. hosp;7003
563;Dreigende abortus;Medisch;14;Daghosp.;20
564;Abortus zonder dilatatie en curettage, aspiratie-curettage of hysterotomie;Medisch;14;Klass. hosp;1103
564;Abortus zonder dilatatie en curettage, aspiratie-curettage of hysterotomie;Medisch;14;Daghosp.;623
565;Valse arbeid;Medisch;14;Klass. hosp;929
565;Valse arbeid;Medisch;14;Daghosp.;6
566;Andere aandoeningen in het antepartum;Medisch;14;Klass. hosp;11380
566;Andere aandoeningen in het antepartum;Medisch;14;Daghosp.;7178
580;Pasgeborenen, transfer binnen 5 dagen, elders geboren;Medisch;15;Klass. hosp;314
580;Pasgeborenen, transfer binnen 5 dagen, elders geboren;Medisch;15;Daghosp.;2
581;Pasgeborenen, transfer binnen 5 dagen, geboren in het ziekenhuis;Medisch;15;Klass. hosp;143
582;Pasgeborenen, orgaantransplantatie;Chirurgisch;15;Klass. hosp;1
583;Pasgeborenen, ECMO;Chirurgisch;15;Klass. hosp;10
590;Pasgeborenen, < 750 g, met majeure ingrepen;Chirurgisch;15;Klass. hosp;24
591;Pasgeborenen, < 750 g, zonder majeure ingrepen;Medisch;15;Klass. hosp;100
592;Pasgeborenen, 750 - 999 g, met majeure ingrepen;Chirurgisch;15;Klass. hosp;35
593;Pasgeborenen, 750 - 999 g, zonder majeure ingrepen;Medisch;15;Klass. hosp;220
600;Pasgeborenen, 1.000 - 1.499 g, met majeure ingrepen;Chirurgisch;15;Klass. hosp;45
601;Pasgeborenen, 1.000 - 1.499 g, met majeure anomalie of erfelijke aandoeningen;Medisch;15;Klass. hosp;178
602;Pasgeborenen, 1.000-1.499 g, met respiratoir distress syndroom;Medisch;15;Klass. hosp;292
603;Andere pasgeborenen, geboortegewicht : 1.000-1.499 gram;Medisch;15;Klass. hosp;350
610;Pasgeborenen, 1.500 - 1.999 g, met majeure ingrepen;Chirurgisch;15;Klass. hosp;45
611;Pasgeborenen, 1.500 - 1.999 g, met majeure anomalie of erfelijke aandoeningen;Medisch;15;Klass. hosp;221
612;Pasgeborenen, 1.500 - 1.999 g, met respiratoir distress syndroom;Medisch;15;Klass. hosp;275
613;Pasgeborenen, 1.500 - 1.999 g, met congenitale of perinatale infecties;Medisch;15;Klass. hosp;76
614;Andere pasgeborenen, geboortegewicht : 1500 - 1999 gram;Medisch;15;Klass. hosp;753
620;Pasgeborenen, 2.000 - 2.499 g, met majeure ingrepen;Chirurgisch;15;Klass. hosp;72
621;Pasgeborenen, 2.000 - 2.499 g, met majeure anomalie of erfelijke aandoeningen;Medisch;15;Klass. hosp;226
621;Pasgeborenen, 2.000 - 2.499 g, met majeure anomalie of erfelijke aandoeningen;Medisch;15;Daghosp.;1
622;Pasgeborenen, 2.000 - 2.499 g, met respiratoir distress syndroom;Medisch;15;Klass. hosp;209
623;Pasgeborenen, 2.000 - 2.499 g, met congenitale of perinatale infecties;Medisch;15;Klass. hosp;88
624;Pasgeborenen, 2.000 - 2.499 g, elders geboren;Medisch;15;Klass. hosp;470
624;Pasgeborenen, 2.000 - 2.499 g, elders geboren;Medisch;15;Daghosp.;4
625;Pasgeborenen, 2.000 - 2.499 g, in het ziekenhuis geboren, met andere significante aandoeningen;Medisch;15;Klass. hosp;238
626;Pasgeborenen, 2.000 - 2.499 g, in het ziekenhuis geboren, normaal of met andere problemen;Medisch;15;Klass. hosp;370
630;Pasgeborenen, > 2.499 g, met majeure cardiovasculaire ingrepen;Chirurgisch;15;Klass. hosp;125
631;Pasgeborenen, > 2.499 g, met andere majeure ingrepen;Chirurgisch;15;Klass. hosp;129
631;Pasgeborenen, > 2.499 g, met andere majeure ingrepen;Chirurgisch;15;Daghosp.;2
632;Pasgeborenen, > 2.499 g, met andere ingrepen;Chirurgisch;15;Klass. hosp;215
632;Pasgeborenen, > 2.499 g, met andere ingrepen;Chirurgisch;15;Daghosp.;22
633;Pasgeborenen, > 2.499 g, met majeure anomalie of erfelijke aandoeningen;Medisch;15;Klass. hosp;580
633;Pasgeborenen, > 2.499 g, met majeure anomalie of erfelijke aandoeningen;Medisch;15;Daghosp.;5
634;Pasgeborenen, > 2.499 g, met respiratoir distress syndroom;Medisch;15;Klass. hosp;242
635;Pasgeborenen, > 2.499 g, met aspiratie syndroom;Medisch;15;Klass. hosp;80
636;Pasgeborenen, > 2.499 g, met congenitale of perinatale infecties;Medisch;15;Klass. hosp;489
637;Pasgeborenen, > 2.499 g, elders geboren, hoofddiagnose andere significante aandoeningen;Medisch;15;Klass. hosp;1881
637;Pasgeborenen, > 2.499 g, elders geboren, hoofddiagnose andere significante aandoeningen;Medisch;15;Daghosp.;10
638;Pasgeborenen, > 2.499 g elders geboren, hoofddiagnose andere problemen;Medisch;15;Klass. hosp;2668
638;Pasgeborenen, > 2.499 g elders geboren, hoofddiagnose andere problemen;Medisch;15;Daghosp.;286
639;Pasgeborenen, > 2.499 g hier geboren, met andere significante aandoeningen;Medisch;15;Klass. hosp;424
640;Pasgeborenen, > 2.499 g hier geboren, normaal of met andere problemen;Medisch;15;Klass. hosp;748
640;Pasgeborenen, > 2.499 g hier geboren, normaal of met andere problemen;Medisch;15;Daghosp.;1
650;Splenectomie;Chirurgisch;16;Klass. hosp;278
651;Andere ingrepen op bloed en bloedvormende organen;Chirurgisch;16;Klass. hosp;842
651;Andere ingrepen op bloed en bloedvormende organen;Chirurgisch;16;Daghosp.;716
660;Agranulocytosis en andere neutropenia;Medisch;16;Klass. hosp;2762
660;Agranulocytosis en andere neutropenia;Medisch;16;Daghosp.;188
661;Stollingsstoornissen;Medisch;16;Klass. hosp;1533
661;Stollingsstoornissen;Medisch;16;Daghosp.;3180
662;Crisis van sikkelcelanemie;Medisch;16;Klass. hosp;472
662;Crisis van sikkelcelanemie;Medisch;16;Daghosp.;70
663;Aandoeningen van de rode bloedcellen, behalve crisis van sikkelcelanemie;Medisch;16;Klass. hosp;9951
663;Aandoeningen van de rode bloedcellen, behalve crisis van sikkelcelanemie;Medisch;16;Daghosp.;22764
664;Andere aandoeningen van bloed en bloedvormende organen;Medisch;16;Klass. hosp;1727
664;Andere aandoeningen van bloed en bloedvormende organen;Medisch;16;Daghosp.;1813
680;Lymfoom en leukemie, met majeure ingrepen;Chirurgisch;17;Klass. hosp;412
680;Lymfoom en leukemie, met majeure ingrepen;Chirurgisch;17;Daghosp.;37
681;Lymfoom en leukemie, met andere ingrepen;Chirurgisch;17;Klass. hosp;1102
681;Lymfoom en leukemie, met andere ingrepen;Chirurgisch;17;Daghosp.;400
682;Myeloproliferatieve aandoeningen of weinig gedifferentieerde nieuwvormingen, met majeure ingrepen;Chirurgisch;17;Klass. hosp;1224
682;Myeloproliferatieve aandoeningen of weinig gedifferentieerde nieuwvormingen, met majeure ingrepen;Chirurgisch;17;Daghosp.;69
683;Myeloproliferatieve aandoeningen of weinig gedifferentieerde nieuwvormingen, met andere ingrepen;Chirurgisch;17;Klass. hosp;972
683;Myeloproliferatieve aandoeningen of weinig gedifferentieerde nieuwvormingen, met andere ingrepen;Chirurgisch;17;Daghosp.;1223
690;Acute leukemie;Medisch;17;Klass. hosp;1202
690;Acute leukemie;Medisch;17;Daghosp.;2387
691;Lymfoom en niet-acute leukemie;Medisch;17;Klass. hosp;3386
691;Lymfoom en niet-acute leukemie;Medisch;17;Daghosp.;5788
692;Radiotherapie;Medisch;17;Klass. hosp;934
692;Radiotherapie;Medisch;17;Daghosp.;623
693;Chemotherapie;Medisch;17;Klass. hosp;29195
693;Chemotherapie;Medisch;17;Daghosp.;291123
694;Andere myeloproliferatieve aandoeningen of weinig gedifferentieerde nieuwvormingen;Medisch;17;Klass. hosp;1709
694;Andere myeloproliferatieve aandoeningen of weinig gedifferentieerde nieuwvormingen;Medisch;17;Daghosp.;5418
710;Ingrepen voor infecties en parasitaire ziekten;Chirurgisch;18;Klass. hosp;970
710;Ingrepen voor infecties en parasitaire ziekten;Chirurgisch;18;Daghosp.;71
711;Ingrepen voor postoperatieve en posttraumatische infecties;Chirurgisch;18;Klass. hosp;1522
711;Ingrepen voor postoperatieve en posttraumatische infecties;Chirurgisch;18;Daghosp.;191
720;Septikemie;Medisch;18;Klass. hosp;6807
720;Septikemie;Medisch;18;Daghosp.;35
721;Postoperatieve en posttraumatische infecties;Medisch;18;Klass. hosp;3198
721;Postoperatieve en posttraumatische infecties;Medisch;18;Daghosp.;217
722;Koorts van onbekende oorsprong;Medisch;18;Klass. hosp;2446
722;Koorts van onbekende oorsprong;Medisch;18;Daghosp.;22
723;Virale infectie;Medisch;18;Klass. hosp;6717
723;Virale infectie;Medisch;18;Daghosp.;33
724;Andere infectieuze en parasitaire aandoeningen;Medisch;18;Klass. hosp;2375
724;Andere infectieuze en parasitaire aandoeningen;Medisch;18;Daghosp.;152
740;Ingrepen met als hoofddiagnose een mentale ziekte;Chirurgisch;19;Klass. hosp;709
740;Ingrepen met als hoofddiagnose een mentale ziekte;Chirurgisch;19;Daghosp.;19
750;Schizofrenie;Medisch;19;Klass. hosp;430
750;Schizofrenie;Medisch;19;Daghosp.;5
751;Psychoses;Medisch;19;Klass. hosp;4457
751;Psychoses;Medisch;19;Daghosp.;475
752;Persoonlijkheidsstoornissen en impulsief gedrag;Medisch;19;Klass. hosp;833
752;Persoonlijkheidsstoornissen en impulsief gedrag;Medisch;19;Daghosp.;4
753;Bipolaire stoornissen;Medisch;19;Klass. hosp;858
753;Bipolaire stoornissen;Medisch;19;Daghosp.;23
754;Depressieve neuroses;Medisch;19;Klass. hosp;5385
754;Depressieve neuroses;Medisch;19;Daghosp.;18
755;Neuroses, behalve depressies;Medisch;19;Klass. hosp;1518
755;Neuroses, behalve depressies;Medisch;19;Daghosp.;22
756;Acute aanpassingsreactie en psychosociale dysfunctie;Medisch;19;Klass. hosp;2957
756;Acute aanpassingsreactie en psychosociale dysfunctie;Medisch;19;Daghosp.;13
757;Organische stoornissen en mentale retardatie;Medisch;19;Klass. hosp;5416
757;Organische stoornissen en mentale retardatie;Medisch;19;Daghosp.;228
758;Mentale stoornissen uit de kindertijd;Medisch;19;Klass. hosp;1144
758;Mentale stoornissen uit de kindertijd;Medisch;19;Daghosp.;277
759;Dwangmatige voedingstoornissen;Medisch;19;Klass. hosp;415
759;Dwangmatige voedingstoornissen;Medisch;19;Daghosp.;3
760;Andere mentale stoornissen;Medisch;19;Klass. hosp;7446
760;Andere mentale stoornissen;Medisch;19;Daghosp.;50
770;Misbruik & verslaving aan drugs en alcohol, ontslag tegen medisch advies;Medisch;20;Klass. hosp;993
770;Misbruik & verslaving aan drugs en alcohol, ontslag tegen medisch advies;Medisch;20;Daghosp.;3
771;Verslaving aan drugs en alcohol met therapie voor rehabilitatie en ontwenning (detoxicatie);Medisch;20;Klass. hosp;1094
771;Verslaving aan drugs en alcohol met therapie voor rehabilitatie en ontwenning (detoxicatie);Medisch;20;Daghosp.;4
772;Verslaving aan drugs en alcohol met therapie voor rehabilitatie;Medisch;20;Klass. hosp;218
773;Misbruik en verslaving aan opiumderivaten;Medisch;20;Klass. hosp;458
774;Misbruik en verslaving aan cocaïne;Medisch;20;Klass. hosp;165
775;Misbruik en verslaving aan alcohol;Medisch;20;Klass. hosp;9617
775;Misbruik en verslaving aan alcohol;Medisch;20;Daghosp.;168
776;Ander misbruik en verslaving aan drugs;Medisch;20;Klass. hosp;1359
776;Ander misbruik en verslaving aan drugs;Medisch;20;Daghosp.;7
790;Huidgreffen en debridisatie wegens letsels;Chirurgisch;21;Klass. hosp;1535
790;Huidgreffen en debridisatie wegens letsels;Chirurgisch;21;Daghosp.;756
791;Procedures voor complicaties van behandeling;Chirurgisch;21;Klass. hosp;4485
791;Procedures voor complicaties van behandeling;Chirurgisch;21;Daghosp.;1742
792;Andere ingrepen wegens letsels;Chirurgisch;21;Klass. hosp;1398
792;Andere ingrepen wegens letsels;Chirurgisch;21;Daghosp.;944
810;Letsels op meerdere, of niet-gespecificeerde lokalisatie;Medisch;21;Klass. hosp;1401
810;Letsels op meerdere, of niet-gespecificeerde lokalisatie;Medisch;21;Daghosp.;736
811;Allergische reacties;Medisch;21;Klass. hosp;1050
812;Vergiftigingen en toxische effecten van medicatie;Medisch;21;Klass. hosp;12442
812;Vergiftigingen en toxische effecten van medicatie;Medisch;21;Daghosp.;44
813;Complicaties van behandeling;Medisch;21;Klass. hosp;5220
813;Complicaties van behandeling;Medisch;21;Daghosp.;1940
814;Mishandeling van kinderen of volwassenen;Medisch;21;Klass. hosp;555
814;Mishandeling van kinderen of volwassenen;Medisch;21;Daghosp.;2
815;Andere letsels, vergiftigingen en toxische effecten;Medisch;21;Klass. hosp;2063
815;Andere letsels, vergiftigingen en toxische effecten;Medisch;21;Daghosp.;60
830;Brandwonden, getransfereerd naar andere acute behandelingscentra;Medisch;22;Klass. hosp;41
830;Brandwonden, getransfereerd naar andere acute behandelingscentra;Medisch;22;Daghosp.;8
831;Uitgebreide brandwonden met ingrepen;Chirurgisch;22;Klass. hosp;20
832;Beperkte brandwonden met huidgreffen;Chirurgisch;22;Klass. hosp;367
832;Beperkte brandwonden met huidgreffen;Chirurgisch;22;Daghosp.;57
833;Beperkte brandwonden met debridisatie van wonde of andere ingrepen;Chirurgisch;22;Klass. hosp;83
833;Beperkte brandwonden met debridisatie van wonde of andere ingrepen;Chirurgisch;22;Daghosp.;21
840;Brandwonden zonder ingrepen;Medisch;22;Klass. hosp;824
840;Brandwonden zonder ingrepen;Medisch;22;Daghosp.;43
850;Ingrepen bij andere contacten met gezondheidsinstellingen;Chirurgisch;23;Klass. hosp;4608
850;Ingrepen bij andere contacten met gezondheidsinstellingen;Chirurgisch;23;Daghosp.;19652
860;Rehabilitatie;Medisch;23;Klass. hosp;22196
860;Rehabilitatie;Medisch;23;Daghosp.;60
861;Tekens en symptomen;Medisch;23;Klass. hosp;5225
861;Tekens en symptomen;Medisch;23;Daghosp.;1094
862;Andere factoren die de gezondheidstoestand beïnvloeden;Medisch;23;Klass. hosp;32845
862;Andere factoren die de gezondheidstoestand beïnvloeden;Medisch;23;Daghosp.;43953
870;Tracheostomie bij HIV infecties;Chirurgisch;24;Klass. hosp;4
871;HIV met ingrepen met meerdere majeure HIV verwante infecties;Chirurgisch;24;Klass. hosp;8
872;HIV met ingrepen met majeure HIV verwante diagnoses;Chirurgisch;24;Klass. hosp;67
872;HIV met ingrepen met majeure HIV verwante diagnoses;Chirurgisch;24;Daghosp.;1
873;HIV met ingrepen zonder majeure HIV verwante diagnoses;Chirurgisch;24;Klass. hosp;85
873;HIV met ingrepen zonder majeure HIV verwante diagnoses;Chirurgisch;24;Daghosp.;24
890;HIV met meerdere majeure HIV verwante infecties;Medisch;24;Klass. hosp;45
891;HIV met majeure HIV verwante diagnoses, met multiple majeure of significante HIV verwante diagnose;Medisch;24;Klass. hosp;275
891;HIV met majeure HIV verwante diagnoses, met multiple majeure of significante HIV verwante diagnose;Medisch;24;Daghosp.;5
892;HIV met majeure HIV verwante diagnoses, zonder multiple majeure of significante HIV verwante diagnose;Medisch;24;Klass. hosp;122
892;HIV met majeure HIV verwante diagnoses, zonder multiple majeure of significante HIV verwante diagnose;Medisch;24;Daghosp.;2
893;HIV met significante HIV verwante diagnoses;Medisch;24;Klass. hosp;427
893;HIV met significante HIV verwante diagnoses;Medisch;24;Daghosp.;39
894;HIV zonder majeure of significante HIV verwante diagnoses;Medisch;24;Klass. hosp;228
894;HIV zonder majeure of significante HIV verwante diagnoses;Medisch;24;Daghosp.;45
910;Craniotomie en ingrepen op wervelkolom, heup en ledematen, voor meerdere significante traumata;Chirurgisch;25;Klass. hosp;682
910;Craniotomie en ingrepen op wervelkolom, heup en ledematen, voor meerdere significante traumata;Chirurgisch;25;Daghosp.;3
911;Andere ingrepen voor meerdere significante traumata;Chirurgisch;25;Klass. hosp;645
911;Andere ingrepen voor meerdere significante traumata;Chirurgisch;25;Daghosp.;5
930;Diagnoses van meerdere significante traumata : hoofd, thorax en onderste ledematen;Medisch;25;Klass. hosp;821
930;Diagnoses van meerdere significante traumata : hoofd, thorax en onderste ledematen;Medisch;25;Daghosp.;6
931;Andere diagnoses van meerdere significante traumata;Medisch;25;Klass. hosp;139
950;Uitgebreide ingrepen zonder verband met de hoofddiagnose;Chirurgisch;00;Klass. hosp;7206
950;Uitgebreide ingrepen zonder verband met de hoofddiagnose;Chirurgisch;00;Daghosp.;1754
951;Ingrepen op de prostaat zonder verband met de hoofddiagnose;Chirurgisch;00;Klass. hosp;590
951;Ingrepen op de prostaat zonder verband met de hoofddiagnose;Chirurgisch;00;Daghosp.;6
952;Beperkte ingrepen zonder verband met hoofddiagnose;Chirurgisch;00;Klass. hosp;4177
952;Beperkte ingrepen zonder verband met hoofddiagnose;Chirurgisch;00;Daghosp.;2097
955;Diagnose niet geldig als hoofddiagnose;Andere;00;Klass. hosp;186
