code;description;médical_ou_chirurgical;mdc;type_d_hospitalisation;nombre_de_séjours
444;Création, révision et enlèvement d'une voie d'accès rénale;Chirurgical;11;De jour;83
445;Interventions mineure de la vessie;Chirurgical;11;Classique;1742
445;Interventions mineure de la vessie;Chirurgical;11;De jour;247
446;Interventions urétrales et transurétrales;Chirurgical;11;Classique;16274
446;Interventions urétrales et transurétrales;Chirurgical;11;De jour;4284
447;Autres interventions chirurgicales des reins et des voies urinaires;Chirurgical;11;Classique;2647
447;Autres interventions chirurgicales des reins et des voies urinaires;Chirurgical;11;De jour;603
460;Insuffisance rénale;Médical;11;Classique;4956
460;Insuffisance rénale;Médical;11;De jour;99
461;Affections malignes des reins et voies urinaires;Médical;11;Classique;1468
461;Affections malignes des reins et voies urinaires;Médical;11;De jour;2736
462;Néphrites;Médical;11;Classique;778
462;Néphrites;Médical;11;De jour;61
463;Infection des reins et voies urinaires;Médical;11;Classique;17077
463;Infection des reins et voies urinaires;Médical;11;De jour;955
464;Lithiases urinaires, avec lithotripsie par ultrasons;Médical;11;Classique;1838
464;Lithiases urinaires, avec lithotripsie par ultrasons;Médical;11;De jour;10676
465;Lithiases urinaires, sans lithotripsie par ultrasons;Médical;11;Classique;10746
465;Lithiases urinaires, sans lithotripsie par ultrasons;Médical;11;De jour;1870
466;Dysfonctionnement, réaction, complication d'un appareil génito-urinaire, greffe ou transplantation;Médical;11;Classique;2485
466;Dysfonctionnement, réaction, complication d'un appareil génito-urinaire, greffe ou transplantation;Médical;11;De jour;658
467;Signes et symptômes des reins et voies urinaires;Médical;11;Classique;2971
467;Signes et symptômes des reins et voies urinaires;Médical;11;De jour;3619
468;Autres diagnostics des reins et voies urinaires;Médical;11;Classique;6296
468;Autres diagnostics des reins et voies urinaires;Médical;11;De jour;11419
480;Interventions majeures sur petit bassin, homme;Chirurgical;12;Classique;4594
480;Interventions majeures sur petit bassin, homme;Chirurgical;12;De jour;19
481;Chirurgie du pénis;Chirurgical;12;Classique;1233
481;Chirurgie du pénis;Chirurgical;12;De jour;1789
482;Prostatectomie transurétrale;Chirurgical;12;Classique;8683
482;Prostatectomie transurétrale;Chirurgical;12;De jour;30
483;Interventions sur les testicules;Chirurgical;12;Classique;3285
483;Interventions sur les testicules;Chirurgical;12;De jour;5716
484;Autres interventions sur le système génital masculin;Chirurgical;12;Classique;2085
484;Autres interventions sur le système génital masculin;Chirurgical;12;De jour;20876
500;Affections malignes d'organes génitaux masculins;Médical;12;Classique;1125
500;Affections malignes d'organes génitaux masculins;Médical;12;De jour;1582
501;Autres affections du système génital masculin sauf affections malignes;Médical;12;Classique;3791
501;Autres affections du système génital masculin sauf affections malignes;Médical;12;De jour;13340
510;Éviscération pelvienne, hystérectomie et vulvectomie radicales;Chirurgical;13;Classique;2095
510;Éviscération pelvienne, hystérectomie et vulvectomie radicales;Chirurgical;13;De jour;5
511;Interventions sur utérus/annexes pour affections malignes des ovaires et des annexes;Chirurgical;13;Classique;485
511;Interventions sur utérus/annexes pour affections malignes des ovaires et des annexes;Chirurgical;13;De jour;11
512;Interventions sur utérus/annexes pour affections malignes excepté ovaires/annexes;Chirurgical;13;Classique;785
512;Interventions sur utérus/annexes pour affections malignes excepté ovaires/annexes;Chirurgical;13;De jour;69
513;Interventions sur utérus/annexes pour carcinome in situ et affections bénignes;Chirurgical;13;Classique;22009
513;Interventions sur utérus/annexes pour carcinome in situ et affections bénignes;Chirurgical;13;De jour;9585
514;Interventions reconstructrices d'organes génitaux féminins;Chirurgical;13;Classique;8886
514;Interventions reconstructrices d'organes génitaux féminins;Chirurgical;13;De jour;764
515;Interventions sur vagin, col et vulve;Chirurgical;13;Classique;1680
515;Interventions sur vagin, col et vulve;Chirurgical;13;De jour;7173
516;Ligature tubaire par voie laparoscopie;Chirurgical;13;Classique;1305
516;Ligature tubaire par voie laparoscopie;Chirurgical;13;De jour;4007
517;Dilatation, curetage, conisation;Chirurgical;13;Classique;1324
517;Dilatation, curetage, conisation;Chirurgical;13;De jour;11826
518;Autres interventions sur organes génitaux féminins;Chirurgical;13;Classique;937
518;Autres interventions sur organes génitaux féminins;Chirurgical;13;De jour;202
530;Affections malignes d'organes génitaux féminins;Médical;13;Classique;1219
530;Affections malignes d'organes génitaux féminins;Médical;13;De jour;551
531;Infections des organes génitaux féminins;Médical;13;Classique;951
531;Infections des organes génitaux féminins;Médical;13;De jour;55
532;Troubles menstruels, autres troubles des organes génitaux féminins;Médical;13;Classique;1986
532;Troubles menstruels, autres troubles des organes génitaux féminins;Médical;13;De jour;1607
540;Césarienne;Chirurgical;14;Classique;24404
540;Césarienne;Chirurgical;14;De jour;39
541;Accouchement voie vaginale avec stérilisation et/ou dilatation et curetage;Chirurgical;14;Classique;370
541;Accouchement voie vaginale avec stérilisation et/ou dilatation et curetage;Chirurgical;14;De jour;25
542;Accouchement voie vaginale avec interventions chirurgicales, excepté stérilisation et/ou dilatation et curetage;Chirurgical;14;Classique;484
542;Accouchement voie vaginale avec interventions chirurgicales, excepté stérilisation et/ou dilatation et curetage;Chirurgical;14;De jour;5
543;Pathologie post-partum et post-avortement, avec interventions chirurgicales;Chirurgical;14;Classique;442
543;Pathologie post-partum et post-avortement, avec interventions chirurgicales;Chirurgical;14;De jour;915
544;Avortement avec dilation et curetage, aspiration-curetage ou hystérotomie;Chirurgical;14;Classique;2064
544;Avortement avec dilation et curetage, aspiration-curetage ou hystérotomie;Chirurgical;14;De jour;11761
560;Accouchement par voie vaginale;Médical;14;Classique;99608
560;Accouchement par voie vaginale;Médical;14;De jour;535
561;Pathologie post-partum et post-avortement, sans interventions chirurgicales;Médical;14;Classique;1545
561;Pathologie post-partum et post-avortement, sans interventions chirurgicales;Médical;14;De jour;141
562;Grossesse extra-utérine;Médical;14;Classique;1479
562;Grossesse extra-utérine;Médical;14;De jour;217
563;Menace d'avortement;Médical;14;Classique;6756
563;Menace d'avortement;Médical;14;De jour;48
564;Avortement sans dilatation et curetage, aspiration-curetage ou hystérotomie;Médical;14;Classique;1109
564;Avortement sans dilatation et curetage, aspiration-curetage ou hystérotomie;Médical;14;De jour;632
565;Faux travail;Médical;14;Classique;913
565;Faux travail;Médical;14;De jour;14
566;Autres diagnostics antepartum;Médical;14;Classique;11806
566;Autres diagnostics antepartum;Médical;14;De jour;6765
580;Nouveau-nés, transfert dans les 5 jours, nés ailleurs;Médical;15;Classique;281
580;Nouveau-nés, transfert dans les 5 jours, nés ailleurs;Médical;15;De jour;3
581;Nouveau-nés, transfert dans les 5 jours, nés à l'hôpital;Médical;15;Classique;35
581;Nouveau-nés, transfert dans les 5 jours, nés à l'hôpital;Médical;15;De jour;1
582;Nouveau-nés, transplantation d'organes;Chirurgical;15;Classique;1
583;Nouveau-nés, ECMO;Chirurgical;15;Classique;9
590;Nouveau-nés, < 750 g, avec interventions majeures;Chirurgical;15;Classique;24
591;Nouveau-nés, < 750 g, sans interventions majeures;Médical;15;Classique;103
592;Nouveau-nés, 750 - 999 g, avec interventions majeures;Chirurgical;15;Classique;43
593;Nouveau-nés, 750 - 999 g, sans interventions majeures;Médical;15;Classique;206
600;Nouveau-nés, 1 000 - 1 499 g, avec interventions majeures;Chirurgical;15;Classique;36
601;Nouveau-nés, 1 000 - 1 499 g, avec anomalie majeure ou pathologie héréditaire;Médical;15;Classique;208
602;Nouveau-nés, 1 000 - 1 499 g, avec syndrome de détresse respiratoire;Médical;15;Classique;322
603;Autres nouveau-nés, poids : 1 000 - 1 499 grammes;Médical;15;Classique;355
610;Nouveau-nés, 1 500 - 1 999 g, avec interventions majeures;Chirurgical;15;Classique;39
611;Nouveau-nés, 1 500 - 1 999 g, avec anomalie majeure ou pathologie héréditaire;Médical;15;Classique;244
612;Nouveau-nés, 1 500 - 1 999 g, avec syndrome de détresse respiratoire;Médical;15;Classique;300
613;Nouveau-nés, 1 500 - 1 999 g, avec infections congénitales ou périnatales;Médical;15;Classique;66
614;Autres nouveau-nés, poids : 1 500 - 1 999 grammes;Médical;15;Classique;810
620;Nouveau-nés, 2 000 - 2 499 g, avec interventions majeures;Chirurgical;15;Classique;49
621;Nouveau-nés, 2 000 - 2 499 g, avec anomalie majeure ou pathologie héréditaire;Médical;15;Classique;180
622;Nouveau-nés, 2 000 - 2 499 g, avec syndrome de détresse respiratoire;Médical;15;Classique;198
623;Nouveau-nés, 2 000 - 2 499 g, avec infections congénitales ou périnatales;Médical;15;Classique;77
624;Nouveau-nés, 2 000 - 2 499 g, nés ailleurs;Médical;15;Classique;444
624;Nouveau-nés, 2 000 - 2 499 g, nés ailleurs;Médical;15;De jour;2
625;Nouveau-nés, 2 000 - 2 499 g, nés à l'hôpital, avec autre pathologie significative;Médical;15;Classique;231
626;Nouveau-nés, 2 000 - 2 499 g, nés à l'hôpital, normaux ou avec autres problèmes;Médical;15;Classique;340
630;Nouveau-nés, > 2 499 g, avec intervention cardiovasculaire majeure;Chirurgical;15;Classique;120
630;Nouveau-nés, > 2 499 g, avec intervention cardiovasculaire majeure;Chirurgical;15;De jour;1
631;Nouveau-nés, > 2 499 g, avec autre intervention majeure;Chirurgical;15;Classique;168
632;Nouveau-nés, > 2 499 g, avec autre intervention;Chirurgical;15;Classique;221
632;Nouveau-nés, > 2 499 g, avec autre intervention;Chirurgical;15;De jour;24
633;Nouveau-nés, > 2 499 g, avec anomalie majeure ou pathologie héréditaire;Médical;15;Classique;587
633;Nouveau-nés, > 2 499 g, avec anomalie majeure ou pathologie héréditaire;Médical;15;De jour;2
634;Nouveau-nés, > 2 499 g, avec syndrome de détresse respiratoire;Médical;15;Classique;348
635;Nouveau-nés, > 2 499 g, avec syndrome d'aspiration;Médical;15;Classique;20
636;Nouveau-nés, > 2 499 g, avec infection congénitale ou périnatale;Médical;15;Classique;459
637;Nouveau-nés, > 2 499 g, nés ailleurs, avec autre pathologie significative;Médical;15;Classique;1690
637;Nouveau-nés, > 2 499 g, nés ailleurs, avec autre pathologie significative;Médical;15;De jour;7
638;Nouveau-nés, > 2 499 g, nés ailleurs, avec autre problème;Médical;15;Classique;2364
638;Nouveau-nés, > 2 499 g, nés ailleurs, avec autre problème;Médical;15;De jour;269
639;Nouveau-nés, > 2 499 g, nés à l'hôpital, avec autre pathologie significative;Médical;15;Classique;438
640;Nouveau-nés, > 2 499 g, nés à l'hôpital, normaux, ou avec autres problèmes;Médical;15;Classique;536
640;Nouveau-nés, > 2 499 g, nés à l'hôpital, normaux, ou avec autres problèmes;Médical;15;De jour;16
650;Splénectomie;Chirurgical;16;Classique;239
651;Autres interventions sur sang et organes hématopoïétiques;Chirurgical;16;Classique;828
651;Autres interventions sur sang et organes hématopoïétiques;Chirurgical;16;De jour;735
660;Agranulocytose et autre neutropénie;Médical;16;Classique;3
660;Agranulocytose et autre neutropénie;Médical;16;De jour;2
661;Troubles de la coagulation;Médical;16;Classique;1488
661;Troubles de la coagulation;Médical;16;De jour;2580
662;Crise d'anémie à cellules falciformes;Médical;16;Classique;465
662;Crise d'anémie à cellules falciformes;Médical;16;De jour;105
663;Affections des globules rouges, excepté crise d'anémie à cellules falciformes;Médical;16;Classique;9629
663;Affections des globules rouges, excepté crise d'anémie à cellules falciformes;Médical;16;De jour;21498
664;Autre problème du sang et des organes hématopoïétiques;Médical;16;Classique;4503
664;Autre problème du sang et des organes hématopoïétiques;Médical;16;De jour;1160
680;Lymphome et leucémie, avec interventions majeures;Chirurgical;17;Classique;424
680;Lymphome et leucémie, avec interventions majeures;Chirurgical;17;De jour;34
681;Lymphome, leucémie, avec toute autre intervention;Chirurgical;17;Classique;1138
681;Lymphome, leucémie, avec toute autre intervention;Chirurgical;17;De jour;426
682;Maladies myéloprolifératives, néoplasmes peu différenciés, avec interventions majeures;Chirurgical;17;Classique;1349
682;Maladies myéloprolifératives, néoplasmes peu différenciés, avec interventions majeures;Chirurgical;17;De jour;63
683;Maladies myéloprolifératives, néoplasmes peu différenciés, avec autres interventions;Chirurgical;17;Classique;1033
683;Maladies myéloprolifératives, néoplasmes peu différenciés, avec autres interventions;Chirurgical;17;De jour;605
690;Leucémie aiguë;Médical;17;Classique;1175
690;Leucémie aiguë;Médical;17;De jour;2401
691;Lymphome, leucémie non aiguë;Médical;17;Classique;3191
691;Lymphome, leucémie non aiguë;Médical;17;De jour;5184
692;Radiothérapie;Médical;17;Classique;910
692;Radiothérapie;Médical;17;De jour;713
693;Chimiothérapie;Médical;17;Classique;29027
693;Chimiothérapie;Médical;17;De jour;289160
694;Autres maladies myéloprolifératives ou néoplasmes peu différenciés;Médical;17;Classique;2008
694;Autres maladies myéloprolifératives ou néoplasmes peu différenciés;Médical;17;De jour;8669
710;Interventions pour infections ou maladies parasitaires;Chirurgical;18;Classique;1055
710;Interventions pour infections ou maladies parasitaires;Chirurgical;18;De jour;58
711;Interventions pour infections postopératoires ou post-traumatiques;Chirurgical;18;Classique;1547
711;Interventions pour infections postopératoires ou post-traumatiques;Chirurgical;18;De jour;221
720;Septicémie;Médical;18;Classique;7600
720;Septicémie;Médical;18;De jour;48
721;Infections postopératoires et post-traumatiques;Médical;18;Classique;3086
721;Infections postopératoires et post-traumatiques;Médical;18;De jour;194
722;Fièvre d'origine inconnue;Médical;18;Classique;3009
722;Fièvre d'origine inconnue;Médical;18;De jour;36
723;Infection virale;Médical;18;Classique;7777
723;Infection virale;Médical;18;De jour;24
724;Autres maladies infectieuses ou parasitaires;Médical;18;Classique;2448
724;Autres maladies infectieuses ou parasitaires;Médical;18;De jour;185
740;Interventions avec diagnostic principal de maladie mentale;Chirurgical;19;Classique;574
740;Interventions avec diagnostic principal de maladie mentale;Chirurgical;19;De jour;19
750;Schizophrénie;Médical;19;Classique;447
750;Schizophrénie;Médical;19;De jour;31
751;Psychoses;Médical;19;Classique;4429
751;Psychoses;Médical;19;De jour;286
752;Troubles de personnalité, comportement impulsif;Médical;19;Classique;722
752;Troubles de personnalité, comportement impulsif;Médical;19;De jour;1
753;Troubles bipolaires;Médical;19;Classique;855
753;Troubles bipolaires;Médical;19;De jour;17
754;Dépressions névrotiques;Médical;19;Classique;4914
754;Dépressions névrotiques;Médical;19;De jour;7
755;Névroses, excepté dépressions;Médical;19;Classique;1505
755;Névroses, excepté dépressions;Médical;19;De jour;20
756;Réaction aiguë d'adaptation, dysfonctionnement psychosocial;Médical;19;Classique;2879
756;Réaction aiguë d'adaptation, dysfonctionnement psychosocial;Médical;19;De jour;15
757;Troubles organiques et retard mental;Médical;19;Classique;5023
757;Troubles organiques et retard mental;Médical;19;De jour;231
758;Troubles mentaux de l'enfance;Médical;19;Classique;1062
758;Troubles mentaux de l'enfance;Médical;19;De jour;256
759;Troubles compulsifs de la nutrition;Médical;19;Classique;410
759;Troubles compulsifs de la nutrition;Médical;19;De jour;4
760;Autres maladies mentales;Médical;19;Classique;4279
760;Autres maladies mentales;Médical;19;De jour;21
770;Abus et dépendance des drogues et alcool, sortie contre avis médical;Médical;20;Classique;966
770;Abus et dépendance des drogues et alcool, sortie contre avis médical;Médical;20;De jour;3
771;Dépendance d'alcool et drogues, thérapie combinée réhabilitation/désintoxication;Médical;20;Classique;1161
772;Dépendance d'alcool et drogues, thérapie réhabilitation;Médical;20;Classique;292
773;Abus d'opiacés avec dépendance;Médical;20;Classique;450
774;Abus de cocaïne avec dépendance;Médical;20;Classique;167
775;Abus d'alcool avec dépendance;Médical;20;Classique;9552
775;Abus d'alcool avec dépendance;Médical;20;De jour;218
776;Autre abus de drogues avec dépendance;Médical;20;Classique;1288
776;Autre abus de drogues avec dépendance;Médical;20;De jour;3
790;Greffes cutanées et débridement pour traumatisme;Chirurgical;21;Classique;1425
790;Greffes cutanées et débridement pour traumatisme;Chirurgical;21;De jour;801
791;Interventions pour complications de traitement;Chirurgical;21;Classique;4225
791;Interventions pour complications de traitement;Chirurgical;21;De jour;1835
792;Autres interventions pour traumatisme;Chirurgical;21;Classique;1287
792;Autres interventions pour traumatisme;Chirurgical;21;De jour;912
810;Blessures de site indéterminé ou multiples;Médical;21;Classique;1441
810;Blessures de site indéterminé ou multiples;Médical;21;De jour;671
811;Réactions allergiques;Médical;21;Classique;1048
811;Réactions allergiques;Médical;21;De jour;3
812;Empoisonnement, effets toxiques de médicament;Médical;21;Classique;12791
812;Empoisonnement, effets toxiques de médicament;Médical;21;De jour;39
813;Complications de traitement;Médical;21;Classique;5166
813;Complications de traitement;Médical;21;De jour;1863
814;Maltraitance d'enfants ou d'adultes;Médical;21;Classique;502
814;Maltraitance d'enfants ou d'adultes;Médical;21;De jour;2
815;Autres diagnostics de blessure, empoisonnement, effets toxiques;Médical;21;Classique;2030
815;Autres diagnostics de blessure, empoisonnement, effets toxiques;Médical;21;De jour;72
830;Brûlures, transfert dans un autre centre de traitement;Médical;22;Classique;45
830;Brûlures, transfert dans un autre centre de traitement;Médical;22;De jour;10
831;Brûlures étendues avec interventions;Chirurgical;22;Classique;13
831;Brûlures étendues avec interventions;Chirurgical;22;De jour;1
832;Brûlures non étendues avec greffes cutanées;Chirurgical;22;Classique;251
832;Brûlures non étendues avec greffes cutanées;Chirurgical;22;De jour;38
833;Brûlures non étendues, avec débridement de plaie ou autres interventions;Chirurgical;22;Classique;53
833;Brûlures non étendues, avec débridement de plaie ou autres interventions;Chirurgical;22;De jour;23
840;Brûlures sans interventions;Médical;22;Classique;808
840;Brûlures sans interventions;Médical;22;De jour;36
850;Interventions avec diagnostic d'autres contacts avec services de santé;Chirurgical;23;Classique;4234
850;Interventions avec diagnostic d'autres contacts avec services de santé;Chirurgical;23;De jour;21305
860;Réhabilitation;Médical;23;Classique;22466
860;Réhabilitation;Médical;23;De jour;90
861;Signes et symptômes;Médical;23;Classique;8517
861;Signes et symptômes;Médical;23;De jour;15594
862;Autres facteurs influençant l'état de santé;Médical;23;Classique;33708
862;Autres facteurs influençant l'état de santé;Médical;23;De jour;49234
870;Trachéostomie pour infections HIV;Chirurgical;24;Classique;8
871;HIV avec procédures pour multiples infections majeures liées au HIV;Chirurgical;24;Classique;20
872;HIV avec procédures pour affections majeures liées au HIV;Chirurgical;24;Classique;72
872;HIV avec procédures pour affections majeures liées au HIV;Chirurgical;24;De jour;1
873;HIV avec procédures sans affections majeures liées au HIV;Chirurgical;24;Classique;93
873;HIV avec procédures sans affections majeures liées au HIV;Chirurgical;24;De jour;12
890;HIV avec multiples infections majeures en rapport avec HIV;Médical;24;Classique;51
891;HIV avec affections majeures liées au HIV, avec affections multiples majeures ou significatives liées au HIV;Médical;24;Classique;249
891;HIV avec affections majeures liées au HIV, avec affections multiples majeures ou significatives liées au HIV;Médical;24;De jour;2
892;HIV avec affections majeures liées au HIV, sans affections multiples majeures ou significatives liées au HIV;Médical;24;Classique;132
892;HIV avec affections majeures liées au HIV, sans affections multiples majeures ou significatives liées au HIV;Médical;24;De jour;3
893;HIV avec affections significatives liées au HIV;Médical;24;Classique;387
893;HIV avec affections significatives liées au HIV;Médical;24;De jour;55
894;HIV sans affections significatives ou majeures liées au HIV;Médical;24;Classique;205
894;HIV sans affections significatives ou majeures liées au HIV;Médical;24;De jour;44
910;Craniotomie et procédures majeures des membres, rachis et hanche pour polytraumatisme significatif;Chirurgical;25;Classique;703
910;Craniotomie et procédures majeures des membres, rachis et hanche pour polytraumatisme significatif;Chirurgical;25;De jour;2
911;Autre interventions pour polytraumatisme significatif;Chirurgical;25;Classique;599
911;Autre interventions pour polytraumatisme significatif;Chirurgical;25;De jour;4
930;Diagnostics de polytraumatisme significatif concernant tête, thorax et membres inférieurs;Médical;25;Classique;792
930;Diagnostics de polytraumatisme significatif concernant tête, thorax et membres inférieurs;Médical;25;De jour;15
931;Autres diagnostics de polytraumatisme significatif;Médical;25;Classique;132
931;Autres diagnostics de polytraumatisme significatif;Médical;25;De jour;1
950;Interventions importantes sans relation avec le diagnostic principal;Chirurgical;00;Classique;7522
950;Interventions importantes sans relation avec le diagnostic principal;Chirurgical;00;De jour;1723
951;Interventions sur la prostate non liées au diagnostic principal;Chirurgical;00;Classique;562
951;Interventions sur la prostate non liées au diagnostic principal;Chirurgical;00;De jour;7
952;Interventions moins importantes non liées au diagnostic principal;Chirurgical;00;Classique;3997
952;Interventions moins importantes non liées au diagnostic principal;Chirurgical;00;De jour;2032
955;Diagnostic non valable comme diagnostic principal;Autre;00;Classique;113
955;Diagnostic non valable comme diagnostic principal;Autre;00;De jour;48
956;Séjours non groupables;Autre;00;Classique;1098
956;Séjours non groupables;Autre;00;De jour;289
MMM;Hospitalisation de jour;Autre;SS;De jour;2127
