code;description;médical_ou_chirurgical;mdc;type_d_hospitalisation;nombre_de_séjours
481;Procédures sur le pénis;Chirurgical;12;Classique;1309
481;Procédures sur le pénis;Chirurgical;12;De jour;2140
482;Prostatectomie transurétrale;Chirurgical;12;Classique;8113
482;Prostatectomie transurétrale;Chirurgical;12;De jour;28
483;Procédures sur les testicules et le scrotum;Chirurgical;12;Classique;3003
483;Procédures sur les testicules et le scrotum;Chirurgical;12;De jour;5689
484;Autres interventions sur le système reproducteur masculin et interventions apparentées;Chirurgical;12;Classique;1671
484;Autres interventions sur le système reproducteur masculin et interventions apparentées;Chirurgical;12;De jour;23056
500;Affections malignes du système reproducteur masculin;Médical;12;Classique;1069
500;Affections malignes du système reproducteur masculin;Médical;12;De jour;1821
501;Diagnostics du système reproducteur masculin sauf affections malignes;Médical;12;Classique;4246
501;Diagnostics du système reproducteur masculin sauf affections malignes;Médical;12;De jour;14226
510;Éviscération pelvienne, hystérectomie radicale et autres procédures gynécologiques radicales;Chirurgical;13;Classique;2059
510;Éviscération pelvienne, hystérectomie radicale et autres procédures gynécologiques radicales;Chirurgical;13;De jour;6
511;Procédures sur utérus et annexes pour affections malignes des ovaires et des annexes;Chirurgical;13;Classique;518
511;Procédures sur utérus et annexes pour affections malignes des ovaires et des annexes;Chirurgical;13;De jour;16
512;Procédures sur utérus et annexes pour affections malignes excepté des ovaires et des annexes;Chirurgical;13;Classique;862
512;Procédures sur utérus et annexes pour affections malignes excepté des ovaires et des annexes;Chirurgical;13;De jour;92
513;Procédures sur utérus/annexes pour affection non maligne excepté léiomyome;Chirurgical;13;Classique;15555
513;Procédures sur utérus/annexes pour affection non maligne excepté léiomyome;Chirurgical;13;De jour;9759
514;Interventions reconstructrices du système reproducteur féminin;Chirurgical;13;Classique;8557
514;Interventions reconstructrices du système reproducteur féminin;Chirurgical;13;De jour;1134
517;Dilatation et curetage pour diagnostics non-obstétriques;Chirurgical;13;Classique;722
517;Dilatation et curetage pour diagnostics non-obstétriques;Chirurgical;13;De jour;7803
518;Autres procédures sur le système reproducteur féminin et procédures apparentées;Chirurgical;13;Classique;2725
518;Autres procédures sur le système reproducteur féminin et procédures apparentées;Chirurgical;13;De jour;5731
519;Procédures sur utérus/annexes pour léiomyome;Chirurgical;13;Classique;5423
519;Procédures sur utérus/annexes pour léiomyome;Chirurgical;13;De jour;1068
530;Affection maligne du système reproducteur féminin;Médical;13;Classique;1280
530;Affection maligne du système reproducteur féminin;Médical;13;De jour;878
531;Infections du système reproducteur féminin;Médical;13;Classique;1157
531;Infections du système reproducteur féminin;Médical;13;De jour;720
532;Troubles menstruels et autres troubles du système reproducteur féminin;Médical;13;Classique;2587
532;Troubles menstruels et autres troubles du système reproducteur féminin;Médical;13;De jour;9852
540;Accouchement par césarienne;Chirurgical;14;Classique;25726
540;Accouchement par césarienne;Chirurgical;14;De jour;46
541;Accouchement par voie vaginale avec stérilisation et/ou dilatation et curetage;Chirurgical;14;Classique;449
541;Accouchement par voie vaginale avec stérilisation et/ou dilatation et curetage;Chirurgical;14;De jour;19
542;Accouchement par voie vaginale avec procédure compliquée, excepté stérilisation et dilatation et curetage;Chirurgical;14;Classique;364
542;Accouchement par voie vaginale avec procédure compliquée, excepté stérilisation et dilatation et curetage;Chirurgical;14;De jour;3
544;Dilatation et curetage, curetage par aspiration ou hystérotomie pour diagnostics obstétricaux;Chirurgical;14;Classique;2279
544;Dilatation et curetage, curetage par aspiration ou hystérotomie pour diagnostics obstétricaux;Chirurgical;14;De jour;11572
545;Procédure pour grossesse ectopique;Chirurgical;14;Classique;1425
545;Procédure pour grossesse ectopique;Chirurgical;14;De jour;100
546;Autres procédures O.R. pour diagnostics obstétricaux excepté accouchement;Chirurgical;14;Classique;568
546;Autres procédures O.R. pour diagnostics obstétricaux excepté accouchement;Chirurgical;14;De jour;343
560;Accouchement par voie vaginale;Médical;14;Classique;99242
560;Accouchement par voie vaginale;Médical;14;De jour;579
561;Diagnostics du post-partum et post-avortement, sans procédure;Médical;14;Classique;1779
561;Diagnostics du post-partum et post-avortement, sans procédure;Médical;14;De jour;170
563;Menace d'avortement;Médical;14;Classique;6525
563;Menace d'avortement;Médical;14;De jour;10
564;Avortement, sans dilatation-curetage, curetage par aspiration ni hystérotomie;Médical;14;Classique;1207
564;Avortement, sans dilatation-curetage, curetage par aspiration ni hystérotomie;Médical;14;De jour;446
565;Faux travail;Médical;14;Classique;943
565;Faux travail;Médical;14;De jour;21
566;Autres diagnostics en antepartum;Médical;14;Classique;12206
566;Autres diagnostics en antepartum;Médical;14;De jour;5549
580;Nouveau-né, transféré dans les 5 jours, né ailleurs;Médical;15;Classique;215
580;Nouveau-né, transféré dans les 5 jours, né ailleurs;Médical;15;De jour;2
581;Nouveau-né, transféré dans les 5 jours, né ici;Médical;15;Classique;42
581;Nouveau-né, transféré dans les 5 jours, né ici;Médical;15;De jour;3
583;Nouveau-né, avec ECMO;Chirurgical;15;Classique;13
588;Nouveau-né, poids de naissance < 1 500 g avec procédure majeure;Chirurgical;15;Classique;87
589;Nouveau-né, poids de naissance < 500 g ou âge gestationnel < 24 semaines;Médical;15;Classique;26
589;Nouveau-né, poids de naissance < 500 g ou âge gestationnel < 24 semaines;Médical;15;De jour;1
591;Nouveau-né, poids de naissance 500–749 g sans procédure majeure;Médical;15;Classique;100
593;Nouveau-né, poids de naissance 750–999 g sans procédure majeure;Médical;15;Classique;228
602;Nouveau-né, poids de naissance 1 000–1 249 g avec syndrome de détresse respiratoire/autre anomalie respiratoire majeure ou anomalie majeure;Médical;15;Classique;237
603;Nouveau-né, poids de naissance 1 000–1 249 g avec ou sans autre affection significative;Médical;15;Classique;64
607;Nouveau-né, poids de naissance 1 250–1 499 g avec syndrome de détresse respiratoire, autre anomalie respiratoire majeure ou autre anomalie;Médical;15;Classique;332
608;Nouveau-né, poids de naissance 1 250–1 499 g avec ou sans autre affection significative;Médical;15;Classique;162
609;Nouveau-né, poids de naissance 1 500–2 499 g avec procédure majeure;Chirurgical;15;Classique;91
611;Nouveau-né, poids de naissance 1 500–1 999 g avec anomalie majeure;Médical;15;Classique;232
612;Nouveau-né, poids de naissance 1 500–1 999 g avec syndrome de détresse respiratoire ou autre affection respiratoire majeure;Médical;15;Classique;311
613;Nouveau-né, poids de naissance 1 500–1 999 g avec infection congénitale ou périnatale;Médical;15;Classique;51
614;Autre nouveau-né, poids de naissance 1 500–1 999 g avec ou sans autre affection significative;Médical;15;Classique;556
621;Nouveau-né, poids de naissance 2 000–2 499 g avec anomalie majeure;Médical;15;Classique;165
622;Nouveau-né, poids de naissance 2 000–2 499 g avec syndrome de détresse respiratoire ou autre affection respiratoire majeure;Médical;15;Classique;236
623;Nouveau-né, poids de naissance 2 000–2 499 g avec infections congénitales ou périnatales;Médical;15;Classique;65
625;Nouveau-né, poids de naissance 2 000–2 499 g, né ici, avec autre affection significative;Médical;15;Classique;199
626;Nouveau-né, poids de naissance 2 000–2 499 g, normal ou nouveau-né avec autre problème;Médical;15;Classique;435
630;Nouveau-né, poids de naissance > 2 499 g avec procédure cardiovasculaire majeure;Chirurgical;15;Classique;110
631;Nouveau-né, poids de naissance > 2 499 g avec autre procédure majeure;Chirurgical;15;Classique;142
633;Nouveau-né, poids de naissance > 2 499 g avec anomalie majeure;Médical;15;Classique;419
634;Nouveau-né, poids de naissance > 2 499 g avec syndrome de détresse respiratoire ou autre affection respiratoire majeure;Médical;15;Classique;476
636;Nouveau-né, poids de naissance > 2 499 g avec infection congénitale ou périnatale;Médical;15;Classique;219
639;Nouveau-né, poids de naissance > 2 499 g avec autre affection significative;Médical;15;Classique;586
640;Nouveau-né, poids de naissance > 2 499 g, normal ou avec autre problème;Médical;15;Classique;1425
640;Nouveau-né, poids de naissance > 2 499 g, normal ou avec autre problème;Médical;15;De jour;10
650;Splénectomie;Chirurgical;16;Classique;303
650;Splénectomie;Chirurgical;16;De jour;1
651;Autres procédures sur sang et organes hématopoïétiques;Chirurgical;16;Classique;716
651;Autres procédures sur sang et organes hématopoïétiques;Chirurgical;16;De jour;758
660;Diagnostics hématologiques/immunologiques majeurs excepté crise drépanocytaire et coagulation;Médical;16;Classique;3980
660;Diagnostics hématologiques/immunologiques majeurs excepté crise drépanocytaire et coagulation;Médical;16;De jour;3308
661;Troubles de la coagulation et des plaquettes;Médical;16;Classique;1087
661;Troubles de la coagulation et des plaquettes;Médical;16;De jour;1811
662;Crise d'anémie à cellules falciformes;Médical;16;Classique;691
662;Crise d'anémie à cellules falciformes;Médical;16;De jour;166
663;Autres anémies et troubles sanguins et troubles des organes hématopoïétiques;Médical;16;Classique;10220
663;Autres anémies et troubles sanguins et troubles des organes hématopoïétiques;Médical;16;De jour;20572
680;Procédures opératoires majeures pour néoplasie lymphatique/hématopoïétique/autre;Chirurgical;17;Classique;877
680;Procédures opératoires majeures pour néoplasie lymphatique/hématopoïétique/autre;Chirurgical;17;De jour;15
681;Autres procédures opératoires pour néoplasie lymphatique/hématopoïétique/autre;Chirurgical;17;Classique;2815
681;Autres procédures opératoires pour néoplasie lymphatique/hématopoïétique/autre;Chirurgical;17;De jour;1064
690;Leucémie aiguë;Médical;17;Classique;1173
690;Leucémie aiguë;Médical;17;De jour;3516
691;Lymphome, myélome et leucémie non aiguë;Médical;17;Classique;3021
691;Lymphome, myélome et leucémie non aiguë;Médical;17;De jour;6181
692;Radiothérapie;Médical;17;Classique;1043
692;Radiothérapie;Médical;17;De jour;420
693;Chimiothérapie;Médical;17;Classique;29144
693;Chimiothérapie;Médical;17;De jour;329935
694;Affections malignes lymphatiques et autres et néoplasmes de comportement incertain;Médical;17;Classique;2471
694;Affections malignes lymphatiques et autres et néoplasmes de comportement incertain;Médical;17;De jour;13936
710;Infections et maladies parasitaires incluant le HIV avec procédure opératoire;Chirurgical;18;Classique;1286
710;Infections et maladies parasitaires incluant le HIV avec procédure opératoire;Chirurgical;18;De jour;106
711;Infections post-opératoires, post-traumatiques ou d'autre matériel avec procédure opératoire;Chirurgical;18;Classique;1593
711;Infections post-opératoires, post-traumatiques ou d'autre matériel avec procédure opératoire;Chirurgical;18;De jour;337
720;Septicémie et infections disséminées;Médical;18;Classique;9003
720;Septicémie et infections disséminées;Médical;18;De jour;44
721;Infections post-opératoires, post-traumatiques ou d'autre matériel;Médical;18;Classique;4152
721;Infections post-opératoires, post-traumatiques ou d'autre matériel;Médical;18;De jour;395
722;Fièvre;Médical;18;Classique;3543
722;Fièvre;Médical;18;De jour;37
723;Maladie virale;Médical;18;Classique;7865
723;Maladie virale;Médical;18;De jour;49
724;Autres maladies infectieuses ou parasitaires;Médical;18;Classique;3027
724;Autres maladies infectieuses ou parasitaires;Médical;18;De jour;195
740;Diagnostic de maladie mentale avec procédure opératoire;Chirurgical;19;Classique;483
740;Diagnostic de maladie mentale avec procédure opératoire;Chirurgical;19;De jour;37
750;Schizophrénie;Médical;19;Classique;470
750;Schizophrénie;Médical;19;De jour;3
751;Troubles dépressifs majeurs et psychoses autres/non spécifiées;Médical;19;Classique;3865
751;Troubles dépressifs majeurs et psychoses autres/non spécifiées;Médical;19;De jour;286
752;Troubles de la personnalité et du contrôle des impulsions;Médical;19;Classique;500
752;Troubles de la personnalité et du contrôle des impulsions;Médical;19;De jour;2
753;Troubles bipolaires;Médical;19;Classique;803
753;Troubles bipolaires;Médical;19;De jour;4
754;Dépression, excepté trouble dépressif majeur;Médical;19;Classique;4339
754;Dépression, excepté trouble dépressif majeur;Médical;19;De jour;10
755;Troubles de l'ajustement et névroses, excepté diagnostics dépressifs;Médical;19;Classique;1656
755;Troubles de l'ajustement et névroses, excepté diagnostics dépressifs;Médical;19;De jour;30
756;États d'anxiété et de délire aigus;Médical;19;Classique;2863
756;États d'anxiété et de délire aigus;Médical;19;De jour;50
757;Troubles organiques de la santé mentale;Médical;19;Classique;5033
757;Troubles organiques de la santé mentale;Médical;19;De jour;182
758;Troubles comportementaux de l'enfance;Médical;19;Classique;733
758;Troubles comportementaux de l'enfance;Médical;19;De jour;33
759;Troubles de la nutrition;Médical;19;Classique;335
759;Troubles de la nutrition;Médical;19;De jour;4
760;Autres troubles de la santé mentale;Médical;19;Classique;4335
760;Autres troubles de la santé mentale;Médical;19;De jour;441
770;Abus d'alcool et de drogues et dépendance, sortie contre avis médical;Médical;20;Classique;815
770;Abus d'alcool et de drogues et dépendance, sortie contre avis médical;Médical;20;De jour;2
772;Dépendance à l'alcool et aux drogues avec revalidation ou revalidation/désintoxication;Médical;20;Classique;1480
773;Abus d'opiacés et dépendance;Médical;20;Classique;436
773;Abus d'opiacés et dépendance;Médical;20;De jour;2
774;Abus de cocaïne et dépendance;Médical;20;Classique;199
774;Abus de cocaïne et dépendance;Médical;20;De jour;1
775;Abus d'alcool et dépendance;Médical;20;Classique;9157
775;Abus d'alcool et dépendance;Médical;20;De jour;249
776;Abus d'autres drogues, et dépendance;Médical;20;Classique;1273
776;Abus d'autres drogues, et dépendance;Médical;20;De jour;3
791;Procédures opératoires pour autres complications de traitement;Chirurgical;21;Classique;4537
791;Procédures opératoires pour autres complications de traitement;Chirurgical;21;De jour;1711
811;Réactions allergiques;Médical;21;Classique;1162
811;Réactions allergiques;Médical;21;De jour;4
812;Empoisonnement par agents médicamenteux;Médical;21;Classique;10487
812;Empoisonnement par agents médicamenteux;Médical;21;De jour;36
813;Autres complications de traitement;Médical;21;Classique;5466
813;Autres complications de traitement;Médical;21;De jour;2010
815;Autres diagnostics de blessure, empoisonnement, effets toxiques;Médical;21;Classique;2877
815;Autres diagnostics de blessure, empoisonnement, effets toxiques;Médical;21;De jour;69
816;Effets toxiques de substances non médicamenteuses;Médical;21;Classique;2480
816;Effets toxiques de substances non médicamenteuses;Médical;21;De jour;17
841;Brûlures extensives du troisième degré avec greffe de peau;Chirurgical;22;Classique;27
842;Brûlures de « l'épaisseur totale » avec greffe de peau;Chirurgical;22;Classique;183
842;Brûlures de « l'épaisseur totale » avec greffe de peau;Chirurgical;22;De jour;57
843;Brûlures extensives du troisième degré ou de « l'épaisseur totale » sans greffe de peau;Médical;22;Classique;152
843;Brûlures extensives du troisième degré ou de « l'épaisseur totale » sans greffe de peau;Médical;22;De jour;18
844;Brûlures de « l'épaisseur partielle » avec ou sans greffe de peau;Médical;22;Classique;863
844;Brûlures de « l'épaisseur partielle » avec ou sans greffe de peau;Médical;22;De jour;73
850;Procédure avec diagnostic de rééducation, suites de soins ou autre contact avec services de santé;Chirurgical;23;Classique;5039
850;Procédure avec diagnostic de rééducation, suites de soins ou autre contact avec services de santé;Chirurgical;23;De jour;22107
860;Rééducation;Médical;23;Classique;23632
860;Rééducation;Médical;23;De jour;18
861;Signes, symptômes et autres facteurs influençant l'état de santé;Médical;23;Classique;40989
861;Signes, symptômes et autres facteurs influençant l'état de santé;Médical;23;De jour;137694
862;Autre suite de soin et convalescence;Médical;23;Classique;12676
862;Autre suite de soin et convalescence;Médical;23;De jour;48144
863;Suite de soins néonatale;Médical;23;Classique;948
863;Suite de soins néonatale;Médical;23;De jour;5
890;HIV avec multiples affections majeures en rapport avec le HIV;Médical;24;Classique;175
890;HIV avec multiples affections majeures en rapport avec le HIV;Médical;24;De jour;5
892;HIV avec affection majeure en rapport avec le HIV;Médical;24;Classique;296
892;HIV avec affection majeure en rapport avec le HIV;Médical;24;De jour;25
893;HIV avec affections significatives multiples en rapport avec le HIV;Médical;24;Classique;46
893;HIV avec affections significatives multiples en rapport avec le HIV;Médical;24;De jour;3
894;HIV avec une ou  sans affection significative en rapport avec le HIV;Médical;24;Classique;434
894;HIV avec une ou  sans affection significative en rapport avec le HIV;Médical;24;De jour;78
910;Craniotomie pour polytraumatisme significatif;Chirurgical;25;Classique;193
911;Procédure abdominale/thoracique extensive pour polytraumatisme significatif;Chirurgical;25;Classique;205
911;Procédure abdominale/thoracique extensive pour polytraumatisme significatif;Chirurgical;25;De jour;2
912;Procédures musculo-squelettiques et autres pour polytraumatisme significatif;Chirurgical;25;Classique;1017
912;Procédures musculo-squelettiques et autres pour polytraumatisme significatif;Chirurgical;25;De jour;3
930;Polytraumatisme significatif sans procédure opératoire;Médical;25;Classique;1034
930;Polytraumatisme significatif sans procédure opératoire;Médical;25;De jour;19
950;Procédure extensive sans relation avec le diagnostic principal;Chirurgical;00;Classique;3083
950;Procédure extensive sans relation avec le diagnostic principal;Chirurgical;00;De jour;296
951;Procédure modérément étendue sans relation avec le diagnostic principal;Chirurgical;00;Classique;4570
951;Procédure modérément étendue sans relation avec le diagnostic principal;Chirurgical;00;De jour;1327
952;Procédure non extensive sans relation avec le diagnostic principal;Chirurgical;00;Classique;4518
952;Procédure non extensive sans relation avec le diagnostic principal;Chirurgical;00;De jour;2553
955;Diagnostic principal non valable comme diagnostic de sortie;Autre;00;Classique;46
955;Diagnostic principal non valable comme diagnostic de sortie;Autre;00;De jour;8
956;Séjour non groupable;Autre;00;Classique;164
956;Séjour non groupable;Autre;00;De jour;70
MMM;Hospitalisation de jour;Autre;SS;De jour;11697
