code;beschrijving;medisch_of_chirurgicsh;mdc;soort_hospitalisatie;aantal_verblijven
351;Andere aandoeningen van het musculoskeletaal stelsel en bindweefsel;Medisch;08;Daghosp.;4338
360;Huidgreffe en/of debridisatie voor ulcus of cellulitis;Chirurgisch;09;Klass. hosp;1065
360;Huidgreffe en/of debridisatie voor ulcus of cellulitis;Chirurgisch;09;Daghosp.;146
361;Huidgreffe en/of debridisatie behalve voor ulcus of cellulitis;Chirurgisch;09;Klass. hosp;3138
361;Huidgreffe en/of debridisatie behalve voor ulcus of cellulitis;Chirurgisch;09;Daghosp.;4141
362;Mastectomie;Chirurgisch;09;Klass. hosp;5957
362;Mastectomie;Chirurgisch;09;Daghosp.;206
363;Ingrepen op de borsten, behalve mastectomie;Chirurgisch;09;Klass. hosp;14644
363;Ingrepen op de borsten, behalve mastectomie;Chirurgisch;09;Daghosp.;5184
364;Andere ingrepen op huid, subcutaan weefsel en borsten;Chirurgisch;09;Klass. hosp;8324
364;Andere ingrepen op huid, subcutaan weefsel en borsten;Chirurgisch;09;Daghosp.;22856
380;Huidulcus;Medisch;09;Klass. hosp;1272
380;Huidulcus;Medisch;09;Daghosp.;36
381;Belangrijke aandoeningen van de huid;Medisch;09;Klass. hosp;1327
381;Belangrijke aandoeningen van de huid;Medisch;09;Daghosp.;104
382;Maligne aandoeningen van de borsten;Medisch;09;Klass. hosp;1357
382;Maligne aandoeningen van de borsten;Medisch;09;Daghosp.;799
383;Cellulitis;Medisch;09;Klass. hosp;10196
383;Cellulitis;Medisch;09;Daghosp.;960
384;Trauma van de huid, subcutaan weefsel en borsten;Medisch;09;Klass. hosp;7921
384;Trauma van de huid, subcutaan weefsel en borsten;Medisch;09;Daghosp.;3155
385;Andere huid- en borstaandoeningen;Medisch;09;Klass. hosp;3719
385;Andere huid- en borstaandoeningen;Medisch;09;Daghosp.;3450
400;Amputatie van onderste extremiteiten bij endocriene, voedings- en metabole aandoeningen;Chirurgisch;10;Klass. hosp;1053
400;Amputatie van onderste extremiteiten bij endocriene, voedings- en metabole aandoeningen;Chirurgisch;10;Daghosp.;25
401;Ingrepen op bijnieren en hypofyse;Chirurgisch;10;Klass. hosp;542
401;Ingrepen op bijnieren en hypofyse;Chirurgisch;10;Daghosp.;1
402;Huidgreffe en debridisatie bij endocriene, voedings- en metabole aandoeningen;Chirurgisch;10;Klass. hosp;439
402;Huidgreffe en debridisatie bij endocriene, voedings- en metabole aandoeningen;Chirurgisch;10;Daghosp.;31
403;Chirurgische ingrepen voor obesitas;Chirurgisch;10;Klass. hosp;11864
403;Chirurgische ingrepen voor obesitas;Chirurgisch;10;Daghosp.;394
404;Ingrepen op schildklieren, bijschildklieren;Chirurgisch;10;Klass. hosp;7097
404;Ingrepen op schildklieren, bijschildklieren;Chirurgisch;10;Daghosp.;71
405;Andere ingrepen bij endocriene, voedings- en metabole aandoeningen;Chirurgisch;10;Klass. hosp;1207
405;Andere ingrepen bij endocriene, voedings- en metabole aandoeningen;Chirurgisch;10;Daghosp.;179
420;Diabetes;Medisch;10;Klass. hosp;13978
420;Diabetes;Medisch;10;Daghosp.;63
421;Voedings- en diverse metabole aandoeningen;Medisch;10;Klass. hosp;6110
421;Voedings- en diverse metabole aandoeningen;Medisch;10;Daghosp.;1462
422;Hypovolemie en elektrolytstoornissen;Medisch;10;Klass. hosp;11673
422;Hypovolemie en elektrolytstoornissen;Medisch;10;Daghosp.;26
423;Congenitale aandoeningen van het metabolisme;Medisch;10;Klass. hosp;553
423;Congenitale aandoeningen van het metabolisme;Medisch;10;Daghosp.;497
424;Andere endocriene aandoeningen;Medisch;10;Klass. hosp;2985
424;Andere endocriene aandoeningen;Medisch;10;Daghosp.;142
440;Niertransplantatie;Chirurgisch;11;Klass. hosp;468
441;Majeure ingrepen op blaas;Chirurgisch;11;Klass. hosp;1186
441;Majeure ingrepen op blaas;Chirurgisch;11;Daghosp.;19
442;Ingrepen op nier en urinewegen voor maligne nieuwvorming;Chirurgisch;11;Klass. hosp;1816
442;Ingrepen op nier en urinewegen voor maligne nieuwvorming;Chirurgisch;11;Daghosp.;10
443;Ingrepen op nier en urinewegen behalve voor maligne nieuwvorming;Chirurgisch;11;Klass. hosp;2977
443;Ingrepen op nier en urinewegen behalve voor maligne nieuwvorming;Chirurgisch;11;Daghosp.;169
444;Aanleggen, revisie en verwijderen van renale toegangsweg;Chirurgisch;11;Klass. hosp;625
444;Aanleggen, revisie en verwijderen van renale toegangsweg;Chirurgisch;11;Daghosp.;83
445;Mineure ingrepen op de blaas;Chirurgisch;11;Klass. hosp;1742
445;Mineure ingrepen op de blaas;Chirurgisch;11;Daghosp.;247
446;Trans- en urethrale ingrepen;Chirurgisch;11;Klass. hosp;16274
446;Trans- en urethrale ingrepen;Chirurgisch;11;Daghosp.;4284
447;Andere ingrepen op nieren en urinewegen;Chirurgisch;11;Klass. hosp;2647
447;Andere ingrepen op nieren en urinewegen;Chirurgisch;11;Daghosp.;603
460;Nierinsufficiëntie;Medisch;11;Klass. hosp;4956
460;Nierinsufficiëntie;Medisch;11;Daghosp.;99
461;Maligne nieuwvormingen van de nier en urinewegen;Medisch;11;Klass. hosp;1468
461;Maligne nieuwvormingen van de nier en urinewegen;Medisch;11;Daghosp.;2736
462;Nefritis;Medisch;11;Klass. hosp;778
462;Nefritis;Medisch;11;Daghosp.;61
463;Infecties van de nier en urinewegen;Medisch;11;Klass. hosp;17077
463;Infecties van de nier en urinewegen;Medisch;11;Daghosp.;955
464;Urinaire stenen, en ESW lithotripsie;Medisch;11;Klass. hosp;1838
464;Urinaire stenen, en ESW lithotripsie;Medisch;11;Daghosp.;10676
465;Urinaire stenen, zonder ESW lithotripsie;Medisch;11;Klass. hosp;10746
465;Urinaire stenen, zonder ESW lithotripsie;Medisch;11;Daghosp.;1870
466;Dysfunctie, reactie en complicatie van genito-urinair hulpmiddel, greffe of transplant;Medisch;11;Klass. hosp;2485
466;Dysfunctie, reactie en complicatie van genito-urinair hulpmiddel, greffe of transplant;Medisch;11;Daghosp.;658
467;Tekens en symptomen van de nier en urinewegen;Medisch;11;Klass. hosp;2971
467;Tekens en symptomen van de nier en urinewegen;Medisch;11;Daghosp.;3619
468;Andere aandoeningen van de nier en urinewegen;Medisch;11;Klass. hosp;6296
468;Andere aandoeningen van de nier en urinewegen;Medisch;11;Daghosp.;11419
480;Majeure ingrepen op de pelvis bij de man;Chirurgisch;12;Klass. hosp;4594
480;Majeure ingrepen op de pelvis bij de man;Chirurgisch;12;Daghosp.;19
481;Ingrepen op de penis;Chirurgisch;12;Klass. hosp;1233
481;Ingrepen op de penis;Chirurgisch;12;Daghosp.;1789
482;Transurethrale prostatectomie;Chirurgisch;12;Klass. hosp;8683
482;Transurethrale prostatectomie;Chirurgisch;12;Daghosp.;30
483;Ingrepen op de testes;Chirurgisch;12;Klass. hosp;3285
483;Ingrepen op de testes;Chirurgisch;12;Daghosp.;5716
484;Andere ingrepen op het mannelijk voortplantingsstelsel;Chirurgisch;12;Klass. hosp;2085
484;Andere ingrepen op het mannelijk voortplantingsstelsel;Chirurgisch;12;Daghosp.;20876
500;Maligne aandoeningen van het mannelijk voortplantingsstelsel;Medisch;12;Klass. hosp;1125
500;Maligne aandoeningen van het mannelijk voortplantingsstelsel;Medisch;12;Daghosp.;1582
501;Andere aandoeningen, behalve maligne, van het mannelijk voortplantingsstelsel;Medisch;12;Klass. hosp;3791
501;Andere aandoeningen, behalve maligne, van het mannelijk voortplantingsstelsel;Medisch;12;Daghosp.;13340
510;Evisceratie pelvis, radicale hysterectomie en radicale vulvectomie;Chirurgisch;13;Klass. hosp;2095
510;Evisceratie pelvis, radicale hysterectomie en radicale vulvectomie;Chirurgisch;13;Daghosp.;5
511;Ingrepen op uterus/adnexen voor maligne aandoeningen van ovaria en adnexen;Chirurgisch;13;Klass. hosp;485
511;Ingrepen op uterus/adnexen voor maligne aandoeningen van ovaria en adnexen;Chirurgisch;13;Daghosp.;11
512;Ingrepen op uterus/adnexen voor maligne aandoeningen behalve ovaria en adnexen;Chirurgisch;13;Klass. hosp;785
512;Ingrepen op uterus/adnexen voor maligne aandoeningen behalve ovaria en adnexen;Chirurgisch;13;Daghosp.;69
513;Ingrepen op uterus/adnexen voor carcinoom in situ en benigne aandoeningen;Chirurgisch;13;Klass. hosp;22009
513;Ingrepen op uterus/adnexen voor carcinoom in situ en benigne aandoeningen;Chirurgisch;13;Daghosp.;9585
514;Reconstructieve ingrepen op de vrouwelijke geslachtsorganen;Chirurgisch;13;Klass. hosp;8886
514;Reconstructieve ingrepen op de vrouwelijke geslachtsorganen;Chirurgisch;13;Daghosp.;764
515;Ingrepen op de vagina, cervix en vulva;Chirurgisch;13;Klass. hosp;1680
515;Ingrepen op de vagina, cervix en vulva;Chirurgisch;13;Daghosp.;7173
516;Laparoscopie en onderbreken tubae;Chirurgisch;13;Klass. hosp;1305
516;Laparoscopie en onderbreken tubae;Chirurgisch;13;Daghosp.;4007
517;Dilatatie en curettage, conisatie;Chirurgisch;13;Klass. hosp;1324
517;Dilatatie en curettage, conisatie;Chirurgisch;13;Daghosp.;11826
518;Andere ingrepen op het vrouwelijk geslachtsorgaan;Chirurgisch;13;Klass. hosp;937
518;Andere ingrepen op het vrouwelijk geslachtsorgaan;Chirurgisch;13;Daghosp.;202
530;Maligne aandoeningen van de vrouwelijke geslachtsorganen;Medisch;13;Klass. hosp;1219
530;Maligne aandoeningen van de vrouwelijke geslachtsorganen;Medisch;13;Daghosp.;551
531;Infecties van de vrouwelijke geslachtsorganen;Medisch;13;Klass. hosp;951
531;Infecties van de vrouwelijke geslachtsorganen;Medisch;13;Daghosp.;55
532;Menstruatiestoornissen en andere aandoeningen van de vrouwelijke geslachtsorganen;Medisch;13;Klass. hosp;1986
532;Menstruatiestoornissen en andere aandoeningen van de vrouwelijke geslachtsorganen;Medisch;13;Daghosp.;1607
540;Keizersnede;Chirurgisch;14;Klass. hosp;24404
540;Keizersnede;Chirurgisch;14;Daghosp.;39
541;Vaginale bevalling met sterilisatie en/of dilatatie en curettage;Chirurgisch;14;Klass. hosp;370
541;Vaginale bevalling met sterilisatie en/of dilatatie en curettage;Chirurgisch;14;Daghosp.;25
542;Vaginale bevalling met ingrepen behalve sterilisatie en/of dilatatie en curettage;Chirurgisch;14;Klass. hosp;484
542;Vaginale bevalling met ingrepen behalve sterilisatie en/of dilatatie en curettage;Chirurgisch;14;Daghosp.;5
543;Aandoeningen in het postpartum en na abortus, met ingrepen;Chirurgisch;14;Klass. hosp;442
543;Aandoeningen in het postpartum en na abortus, met ingrepen;Chirurgisch;14;Daghosp.;915
544;Abortus, met dilatatie en curettage, aspiratie-curettage of hysterotomie;Chirurgisch;14;Klass. hosp;2064
544;Abortus, met dilatatie en curettage, aspiratie-curettage of hysterotomie;Chirurgisch;14;Daghosp.;11761
560;Vaginale bevalling;Medisch;14;Klass. hosp;99608
560;Vaginale bevalling;Medisch;14;Daghosp.;535
561;Aandoeningen in het postpartum en post abortus, zonder ingrepen;Medisch;14;Klass. hosp;1545
561;Aandoeningen in het postpartum en post abortus, zonder ingrepen;Medisch;14;Daghosp.;141
562;Ectopische zwangerschap;Medisch;14;Klass. hosp;1479
562;Ectopische zwangerschap;Medisch;14;Daghosp.;217
563;Dreigende abortus;Medisch;14;Klass. hosp;6756
563;Dreigende abortus;Medisch;14;Daghosp.;48
564;Abortus zonder dilatatie en curettage, aspiratie-curettage of hysterotomie;Medisch;14;Klass. hosp;1109
564;Abortus zonder dilatatie en curettage, aspiratie-curettage of hysterotomie;Medisch;14;Daghosp.;632
565;Valse arbeid;Medisch;14;Klass. hosp;913
565;Valse arbeid;Medisch;14;Daghosp.;14
566;Andere aandoeningen in het antepartum;Medisch;14;Klass. hosp;11806
566;Andere aandoeningen in het antepartum;Medisch;14;Daghosp.;6765
580;Pasgeborenen, transfer binnen 5 dagen, elders geboren;Medisch;15;Klass. hosp;281
580;Pasgeborenen, transfer binnen 5 dagen, elders geboren;Medisch;15;Daghosp.;3
581;Pasgeborenen, transfer binnen 5 dagen, geboren in het ziekenhuis;Medisch;15;Klass. hosp;35
581;Pasgeborenen, transfer binnen 5 dagen, geboren in het ziekenhuis;Medisch;15;Daghosp.;1
582;Pasgeborenen, orgaantransplantatie;Chirurgisch;15;Klass. hosp;1
583;Pasgeborenen, ECMO;Chirurgisch;15;Klass. hosp;9
590;Pasgeborenen, < 750 g, met majeure ingrepen;Chirurgisch;15;Klass. hosp;24
591;Pasgeborenen, < 750 g, zonder majeure ingrepen;Medisch;15;Klass. hosp;103
592;Pasgeborenen, 750 - 999 g, met majeure ingrepen;Chirurgisch;15;Klass. hosp;43
593;Pasgeborenen, 750 - 999 g, zonder majeure ingrepen;Medisch;15;Klass. hosp;206
600;Pasgeborenen, 1.000 - 1.499 g, met majeure ingrepen;Chirurgisch;15;Klass. hosp;36
601;Pasgeborenen, 1.000 - 1.499 g, met majeure anomalie of erfelijke aandoeningen;Medisch;15;Klass. hosp;208
602;Pasgeborenen, 1.000-1.499 g, met respiratoir distress syndroom;Medisch;15;Klass. hosp;322
603;Andere pasgeborenen, geboortegewicht : 1.000-1.499 gram;Medisch;15;Klass. hosp;355
610;Pasgeborenen, 1.500 - 1.999 g, met majeure ingrepen;Chirurgisch;15;Klass. hosp;39
611;Pasgeborenen, 1.500 - 1.999 g, met majeure anomalie of erfelijke aandoeningen;Medisch;15;Klass. hosp;244
612;Pasgeborenen, 1.500 - 1.999 g, met respiratoir distress syndroom;Medisch;15;Klass. hosp;300
613;Pasgeborenen, 1.500 - 1.999 g, met congenitale of perinatale infecties;Medisch;15;Klass. hosp;66
614;Andere pasgeborenen, geboortegewicht : 1500 - 1999 gram;Medisch;15;Klass. hosp;810
620;Pasgeborenen, 2.000 - 2.499 g, met majeure ingrepen;Chirurgisch;15;Klass. hosp;49
621;Pasgeborenen, 2.000 - 2.499 g, met majeure anomalie of erfelijke aandoeningen;Medisch;15;Klass. hosp;180
622;Pasgeborenen, 2.000 - 2.499 g, met respiratoir distress syndroom;Medisch;15;Klass. hosp;198
623;Pasgeborenen, 2.000 - 2.499 g, met congenitale of perinatale infecties;Medisch;15;Klass. hosp;77
624;Pasgeborenen, 2.000 - 2.499 g, elders geboren;Medisch;15;Klass. hosp;444
624;Pasgeborenen, 2.000 - 2.499 g, elders geboren;Medisch;15;Daghosp.;2
625;Pasgeborenen, 2.000 - 2.499 g, in het ziekenhuis geboren, met andere significante aandoeningen;Medisch;15;Klass. hosp;231
626;Pasgeborenen, 2.000 - 2.499 g, in het ziekenhuis geboren, normaal of met andere problemen;Medisch;15;Klass. hosp;340
630;Pasgeborenen, > 2.499 g, met majeure cardiovasculaire ingrepen;Chirurgisch;15;Klass. hosp;120
630;Pasgeborenen, > 2.499 g, met majeure cardiovasculaire ingrepen;Chirurgisch;15;Daghosp.;1
631;Pasgeborenen, > 2.499 g, met andere majeure ingrepen;Chirurgisch;15;Klass. hosp;168
632;Pasgeborenen, > 2.499 g, met andere ingrepen;Chirurgisch;15;Klass. hosp;221
632;Pasgeborenen, > 2.499 g, met andere ingrepen;Chirurgisch;15;Daghosp.;24
633;Pasgeborenen, > 2.499 g, met majeure anomalie of erfelijke aandoeningen;Medisch;15;Klass. hosp;587
633;Pasgeborenen, > 2.499 g, met majeure anomalie of erfelijke aandoeningen;Medisch;15;Daghosp.;2
634;Pasgeborenen, > 2.499 g, met respiratoir distress syndroom;Medisch;15;Klass. hosp;348
635;Pasgeborenen, > 2.499 g, met aspiratie syndroom;Medisch;15;Klass. hosp;20
636;Pasgeborenen, > 2.499 g, met congenitale of perinatale infecties;Medisch;15;Klass. hosp;459
637;Pasgeborenen, > 2.499 g, elders geboren, hoofddiagnose andere significante aandoeningen;Medisch;15;Klass. hosp;1690
637;Pasgeborenen, > 2.499 g, elders geboren, hoofddiagnose andere significante aandoeningen;Medisch;15;Daghosp.;7
638;Pasgeborenen, > 2.499 g elders geboren, hoofddiagnose andere problemen;Medisch;15;Klass. hosp;2364
638;Pasgeborenen, > 2.499 g elders geboren, hoofddiagnose andere problemen;Medisch;15;Daghosp.;269
639;Pasgeborenen, > 2.499 g hier geboren, met andere significante aandoeningen;Medisch;15;Klass. hosp;438
640;Pasgeborenen, > 2.499 g hier geboren, normaal of met andere problemen;Medisch;15;Klass. hosp;536
640;Pasgeborenen, > 2.499 g hier geboren, normaal of met andere problemen;Medisch;15;Daghosp.;16
650;Splenectomie;Chirurgisch;16;Klass. hosp;239
651;Andere ingrepen op bloed en bloedvormende organen;Chirurgisch;16;Klass. hosp;828
651;Andere ingrepen op bloed en bloedvormende organen;Chirurgisch;16;Daghosp.;735
660;Agranulocytosis en andere neutropenia;Medisch;16;Klass. hosp;3
660;Agranulocytosis en andere neutropenia;Medisch;16;Daghosp.;2
661;Stollingsstoornissen;Medisch;16;Klass. hosp;1488
661;Stollingsstoornissen;Medisch;16;Daghosp.;2580
662;Crisis van sikkelcelanemie;Medisch;16;Klass. hosp;465
662;Crisis van sikkelcelanemie;Medisch;16;Daghosp.;105
663;Aandoeningen van de rode bloedcellen, behalve crisis van sikkelcelanemie;Medisch;16;Klass. hosp;9629
663;Aandoeningen van de rode bloedcellen, behalve crisis van sikkelcelanemie;Medisch;16;Daghosp.;21498
664;Andere aandoeningen van bloed en bloedvormende organen;Medisch;16;Klass. hosp;4503
664;Andere aandoeningen van bloed en bloedvormende organen;Medisch;16;Daghosp.;1160
680;Lymfoom en leukemie, met majeure ingrepen;Chirurgisch;17;Klass. hosp;424
680;Lymfoom en leukemie, met majeure ingrepen;Chirurgisch;17;Daghosp.;34
681;Lymfoom en leukemie, met andere ingrepen;Chirurgisch;17;Klass. hosp;1138
681;Lymfoom en leukemie, met andere ingrepen;Chirurgisch;17;Daghosp.;426
682;Myeloproliferatieve aandoeningen of weinig gedifferentieerde nieuwvormingen, met majeure ingrepen;Chirurgisch;17;Klass. hosp;1349
682;Myeloproliferatieve aandoeningen of weinig gedifferentieerde nieuwvormingen, met majeure ingrepen;Chirurgisch;17;Daghosp.;63
683;Myeloproliferatieve aandoeningen of weinig gedifferentieerde nieuwvormingen, met andere ingrepen;Chirurgisch;17;Klass. hosp;1033
683;Myeloproliferatieve aandoeningen of weinig gedifferentieerde nieuwvormingen, met andere ingrepen;Chirurgisch;17;Daghosp.;605
690;Acute leukemie;Medisch;17;Klass. hosp;1175
690;Acute leukemie;Medisch;17;Daghosp.;2401
691;Lymfoom en niet-acute leukemie;Medisch;17;Klass. hosp;3191
691;Lymfoom en niet-acute leukemie;Medisch;17;Daghosp.;5184
692;Radiotherapie;Medisch;17;Klass. hosp;910
692;Radiotherapie;Medisch;17;Daghosp.;713
693;Chemotherapie;Medisch;17;Klass. hosp;29027
693;Chemotherapie;Medisch;17;Daghosp.;289160
694;Andere myeloproliferatieve aandoeningen of weinig gedifferentieerde nieuwvormingen;Medisch;17;Klass. hosp;2008
694;Andere myeloproliferatieve aandoeningen of weinig gedifferentieerde nieuwvormingen;Medisch;17;Daghosp.;8669
710;Ingrepen voor infecties en parasitaire ziekten;Chirurgisch;18;Klass. hosp;1055
710;Ingrepen voor infecties en parasitaire ziekten;Chirurgisch;18;Daghosp.;58
711;Ingrepen voor postoperatieve en posttraumatische infecties;Chirurgisch;18;Klass. hosp;1547
711;Ingrepen voor postoperatieve en posttraumatische infecties;Chirurgisch;18;Daghosp.;221
720;Septikemie;Medisch;18;Klass. hosp;7600
720;Septikemie;Medisch;18;Daghosp.;48
721;Postoperatieve en posttraumatische infecties;Medisch;18;Klass. hosp;3086
721;Postoperatieve en posttraumatische infecties;Medisch;18;Daghosp.;194
722;Koorts van onbekende oorsprong;Medisch;18;Klass. hosp;3009
722;Koorts van onbekende oorsprong;Medisch;18;Daghosp.;36
723;Virale infectie;Medisch;18;Klass. hosp;7777
723;Virale infectie;Medisch;18;Daghosp.;24
724;Andere infectieuze en parasitaire aandoeningen;Medisch;18;Klass. hosp;2448
724;Andere infectieuze en parasitaire aandoeningen;Medisch;18;Daghosp.;185
740;Ingrepen met als hoofddiagnose een mentale ziekte;Chirurgisch;19;Klass. hosp;574
740;Ingrepen met als hoofddiagnose een mentale ziekte;Chirurgisch;19;Daghosp.;19
750;Schizofrenie;Medisch;19;Klass. hosp;447
750;Schizofrenie;Medisch;19;Daghosp.;31
751;Psychoses;Medisch;19;Klass. hosp;4429
751;Psychoses;Medisch;19;Daghosp.;286
752;Persoonlijkheidsstoornissen en impulsief gedrag;Medisch;19;Klass. hosp;722
752;Persoonlijkheidsstoornissen en impulsief gedrag;Medisch;19;Daghosp.;1
753;Bipolaire stoornissen;Medisch;19;Klass. hosp;855
753;Bipolaire stoornissen;Medisch;19;Daghosp.;17
754;Depressieve neuroses;Medisch;19;Klass. hosp;4914
754;Depressieve neuroses;Medisch;19;Daghosp.;7
755;Neuroses, behalve depressies;Medisch;19;Klass. hosp;1505
755;Neuroses, behalve depressies;Medisch;19;Daghosp.;20
756;Acute aanpassingsreactie en psychosociale dysfunctie;Medisch;19;Klass. hosp;2879
756;Acute aanpassingsreactie en psychosociale dysfunctie;Medisch;19;Daghosp.;15
757;Organische stoornissen en mentale retardatie;Medisch;19;Klass. hosp;5023
757;Organische stoornissen en mentale retardatie;Medisch;19;Daghosp.;231
758;Mentale stoornissen uit de kindertijd;Medisch;19;Klass. hosp;1062
758;Mentale stoornissen uit de kindertijd;Medisch;19;Daghosp.;256
759;Dwangmatige voedingstoornissen;Medisch;19;Klass. hosp;410
759;Dwangmatige voedingstoornissen;Medisch;19;Daghosp.;4
760;Andere mentale stoornissen;Medisch;19;Klass. hosp;4279
760;Andere mentale stoornissen;Medisch;19;Daghosp.;21
770;Misbruik & verslaving aan drugs en alcohol, ontslag tegen medisch advies;Medisch;20;Klass. hosp;966
770;Misbruik & verslaving aan drugs en alcohol, ontslag tegen medisch advies;Medisch;20;Daghosp.;3
771;Verslaving aan drugs en alcohol met therapie voor rehabilitatie en ontwenning (detoxicatie);Medisch;20;Klass. hosp;1161
772;Verslaving aan drugs en alcohol met therapie voor rehabilitatie;Medisch;20;Klass. hosp;292
773;Misbruik en verslaving aan opiumderivaten;Medisch;20;Klass. hosp;450
774;Misbruik en verslaving aan cocaïne;Medisch;20;Klass. hosp;167
775;Misbruik en verslaving aan alcohol;Medisch;20;Klass. hosp;9552
775;Misbruik en verslaving aan alcohol;Medisch;20;Daghosp.;218
776;Ander misbruik en verslaving aan drugs;Medisch;20;Klass. hosp;1288
776;Ander misbruik en verslaving aan drugs;Medisch;20;Daghosp.;3
790;Huidgreffen en debridisatie wegens letsels;Chirurgisch;21;Klass. hosp;1425
790;Huidgreffen en debridisatie wegens letsels;Chirurgisch;21;Daghosp.;801
791;Procedures voor complicaties van behandeling;Chirurgisch;21;Klass. hosp;4225
791;Procedures voor complicaties van behandeling;Chirurgisch;21;Daghosp.;1835
792;Andere ingrepen wegens letsels;Chirurgisch;21;Klass. hosp;1287
792;Andere ingrepen wegens letsels;Chirurgisch;21;Daghosp.;912
810;Letsels op meerdere, of niet-gespecificeerde lokalisatie;Medisch;21;Klass. hosp;1441
810;Letsels op meerdere, of niet-gespecificeerde lokalisatie;Medisch;21;Daghosp.;671
811;Allergische reacties;Medisch;21;Klass. hosp;1048
811;Allergische reacties;Medisch;21;Daghosp.;3
812;Vergiftigingen en toxische effecten van medicatie;Medisch;21;Klass. hosp;12791
812;Vergiftigingen en toxische effecten van medicatie;Medisch;21;Daghosp.;39
813;Complicaties van behandeling;Medisch;21;Klass. hosp;5166
813;Complicaties van behandeling;Medisch;21;Daghosp.;1863
814;Mishandeling van kinderen of volwassenen;Medisch;21;Klass. hosp;502
814;Mishandeling van kinderen of volwassenen;Medisch;21;Daghosp.;2
815;Andere letsels, vergiftigingen en toxische effecten;Medisch;21;Klass. hosp;2030
815;Andere letsels, vergiftigingen en toxische effecten;Medisch;21;Daghosp.;72
830;Brandwonden, getransfereerd naar andere acute behandelingscentra;Medisch;22;Klass. hosp;45
830;Brandwonden, getransfereerd naar andere acute behandelingscentra;Medisch;22;Daghosp.;10
831;Uitgebreide brandwonden met ingrepen;Chirurgisch;22;Klass. hosp;13
831;Uitgebreide brandwonden met ingrepen;Chirurgisch;22;Daghosp.;1
832;Beperkte brandwonden met huidgreffen;Chirurgisch;22;Klass. hosp;251
832;Beperkte brandwonden met huidgreffen;Chirurgisch;22;Daghosp.;38
833;Beperkte brandwonden met debridisatie van wonde of andere ingrepen;Chirurgisch;22;Klass. hosp;53
833;Beperkte brandwonden met debridisatie van wonde of andere ingrepen;Chirurgisch;22;Daghosp.;23
840;Brandwonden zonder ingrepen;Medisch;22;Klass. hosp;808
840;Brandwonden zonder ingrepen;Medisch;22;Daghosp.;36
850;Ingrepen bij andere contacten met gezondheidsinstellingen;Chirurgisch;23;Klass. hosp;4234
850;Ingrepen bij andere contacten met gezondheidsinstellingen;Chirurgisch;23;Daghosp.;21305
860;Rehabilitatie;Medisch;23;Klass. hosp;22466
860;Rehabilitatie;Medisch;23;Daghosp.;90
861;Tekens en symptomen;Medisch;23;Klass. hosp;8517
861;Tekens en symptomen;Medisch;23;Daghosp.;15594
862;Andere factoren die de gezondheidstoestand beïnvloeden;Medisch;23;Klass. hosp;33708
862;Andere factoren die de gezondheidstoestand beïnvloeden;Medisch;23;Daghosp.;49234
870;Tracheostomie bij HIV infecties;Chirurgisch;24;Klass. hosp;8
871;HIV met ingrepen met meerdere majeure HIV verwante infecties;Chirurgisch;24;Klass. hosp;20
872;HIV met ingrepen met majeure HIV verwante diagnoses;Chirurgisch;24;Klass. hosp;72
872;HIV met ingrepen met majeure HIV verwante diagnoses;Chirurgisch;24;Daghosp.;1
873;HIV met ingrepen zonder majeure HIV verwante diagnoses;Chirurgisch;24;Klass. hosp;93
873;HIV met ingrepen zonder majeure HIV verwante diagnoses;Chirurgisch;24;Daghosp.;12
890;HIV met meerdere majeure HIV verwante infecties;Medisch;24;Klass. hosp;51
891;HIV met majeure HIV verwante diagnoses, met multiple majeure of significante HIV verwante diagnose;Medisch;24;Klass. hosp;249
891;HIV met majeure HIV verwante diagnoses, met multiple majeure of significante HIV verwante diagnose;Medisch;24;Daghosp.;2
892;HIV met majeure HIV verwante diagnoses, zonder multiple majeure of significante HIV verwante diagnose;Medisch;24;Klass. hosp;132
892;HIV met majeure HIV verwante diagnoses, zonder multiple majeure of significante HIV verwante diagnose;Medisch;24;Daghosp.;3
893;HIV met significante HIV verwante diagnoses;Medisch;24;Klass. hosp;387
893;HIV met significante HIV verwante diagnoses;Medisch;24;Daghosp.;55
894;HIV zonder majeure of significante HIV verwante diagnoses;Medisch;24;Klass. hosp;205
894;HIV zonder majeure of significante HIV verwante diagnoses;Medisch;24;Daghosp.;44
910;Craniotomie en ingrepen op wervelkolom, heup en ledematen, voor meerdere significante traumata;Chirurgisch;25;Klass. hosp;703
910;Craniotomie en ingrepen op wervelkolom, heup en ledematen, voor meerdere significante traumata;Chirurgisch;25;Daghosp.;2
911;Andere ingrepen voor meerdere significante traumata;Chirurgisch;25;Klass. hosp;599
911;Andere ingrepen voor meerdere significante traumata;Chirurgisch;25;Daghosp.;4
930;Diagnoses van meerdere significante traumata : hoofd, thorax en onderste ledematen;Medisch;25;Klass. hosp;792
930;Diagnoses van meerdere significante traumata : hoofd, thorax en onderste ledematen;Medisch;25;Daghosp.;15
931;Andere diagnoses van meerdere significante traumata;Medisch;25;Klass. hosp;132
931;Andere diagnoses van meerdere significante traumata;Medisch;25;Daghosp.;1
950;Uitgebreide ingrepen zonder verband met de hoofddiagnose;Chirurgisch;00;Klass. hosp;7522
950;Uitgebreide ingrepen zonder verband met de hoofddiagnose;Chirurgisch;00;Daghosp.;1723
