code;description;médical_ou_chirurgical;mdc;type_d_hospitalisation;nombre_de_séjours
463;Infections des reins et des voies urinaires;Médical;11;De jour;1105
465;Lithiases urinaires et obstruction acquise du tractus urinaire supérieur;Médical;11;Classique;12147
465;Lithiases urinaires et obstruction acquise du tractus urinaire supérieur;Médical;11;De jour;12869
466;Dysfonctionnement, réaction et complication de matériel ou de procédure génito-urinaire;Médical;11;Classique;2450
466;Dysfonctionnement, réaction et complication de matériel ou de procédure génito-urinaire;Médical;11;De jour;494
468;Autres diagnostics, signes et symptômes du rein et des voies urinaires;Médical;11;Classique;10823
468;Autres diagnostics, signes et symptômes du rein et des voies urinaires;Médical;11;De jour;20153
469;Lésion aiguë du rein;Médical;11;Classique;2811
469;Lésion aiguë du rein;Médical;11;De jour;43
470;Maladie rénale chronique;Médical;11;Classique;3131
470;Maladie rénale chronique;Médical;11;De jour;813
480;Procédures majeures sur le petit bassin chez l'homme;Chirurgical;12;Classique;3915
480;Procédures majeures sur le petit bassin chez l'homme;Chirurgical;12;De jour;4
481;Procédures sur le pénis;Chirurgical;12;Classique;1176
481;Procédures sur le pénis;Chirurgical;12;De jour;3091
482;Prostatectomie transurétrale;Chirurgical;12;Classique;8124
482;Prostatectomie transurétrale;Chirurgical;12;De jour;77
483;Procédures sur les testicules et le scrotum;Chirurgical;12;Classique;2367
483;Procédures sur les testicules et le scrotum;Chirurgical;12;De jour;5539
484;Autres interventions sur le système reproducteur masculin et interventions apparentées;Chirurgical;12;Classique;1773
484;Autres interventions sur le système reproducteur masculin et interventions apparentées;Chirurgical;12;De jour;334
500;Affections malignes du système reproducteur masculin;Médical;12;Classique;1332
500;Affections malignes du système reproducteur masculin;Médical;12;De jour;2976
501;Diagnostics du système reproducteur masculin sauf affections malignes;Médical;12;Classique;4991
501;Diagnostics du système reproducteur masculin sauf affections malignes;Médical;12;De jour;38563
510;Éviscération pelvienne, hystérectomie radicale et autres procédures gynécologiques radicales;Chirurgical;13;Classique;1067
510;Éviscération pelvienne, hystérectomie radicale et autres procédures gynécologiques radicales;Chirurgical;13;De jour;2
511;Procédures sur l'utérus et ses annexes pour affections malignes des ovaires et des annexes;Chirurgical;13;Classique;694
511;Procédures sur l'utérus et ses annexes pour affections malignes des ovaires et des annexes;Chirurgical;13;De jour;49
512;Procédures sur l'utérus et ses annexes pour affections malignes excepté celles des ovaires et des annexes;Chirurgical;13;Classique;1027
512;Procédures sur l'utérus et ses annexes pour affections malignes excepté celles des ovaires et des annexes;Chirurgical;13;De jour;100
513;Procédures sur l'utérus et ses annexes pour affection non maligne excepté léiomyome;Chirurgical;13;Classique;14390
513;Procédures sur l'utérus et ses annexes pour affection non maligne excepté léiomyome;Chirurgical;13;De jour;9146
514;Procédures reconstructrices du système reproducteur féminin;Chirurgical;13;Classique;4294
514;Procédures reconstructrices du système reproducteur féminin;Chirurgical;13;De jour;558
517;Dilatation et curetage pour diagnostics non-obstétriques;Chirurgical;13;Classique;755
517;Dilatation et curetage pour diagnostics non-obstétriques;Chirurgical;13;De jour;7770
518;Autres procédures sur le système reproducteur féminin et procédures apparentées;Chirurgical;13;Classique;2077
518;Autres procédures sur le système reproducteur féminin et procédures apparentées;Chirurgical;13;De jour;5000
519;Procédures sur l'utérus et ses annexes pour léiomyome;Chirurgical;13;Classique;5211
519;Procédures sur l'utérus et ses annexes pour léiomyome;Chirurgical;13;De jour;1165
530;Affection maligne du système reproducteur féminin;Médical;13;Classique;1319
530;Affection maligne du système reproducteur féminin;Médical;13;De jour;1183
531;Infections du système reproducteur féminin;Médical;13;Classique;877
531;Infections du système reproducteur féminin;Médical;13;De jour;430
532;Troubles menstruels et autres troubles du système reproducteur féminin;Médical;13;Classique;2066
532;Troubles menstruels et autres troubles du système reproducteur féminin;Médical;13;De jour;10945
540;Accouchement par césarienne;Chirurgical;14;Classique;25523
540;Accouchement par césarienne;Chirurgical;14;De jour;79
541;Accouchement par voie vaginale avec stérilisation et/ou dilatation et curetage;Chirurgical;14;Classique;2651
541;Accouchement par voie vaginale avec stérilisation et/ou dilatation et curetage;Chirurgical;14;De jour;152
542;Accouchement par voie vaginale avec procédure compliquée, excepté stérilisation et dilatation-curetage;Chirurgical;14;Classique;1501
542;Accouchement par voie vaginale avec procédure compliquée, excepté stérilisation et dilatation-curetage;Chirurgical;14;De jour;11
544;Dilatation et curetage, curetage par aspiration ou hystérotomie pour diagnostics obstétricaux;Chirurgical;14;Classique;1676
544;Dilatation et curetage, curetage par aspiration ou hystérotomie pour diagnostics obstétricaux;Chirurgical;14;De jour;9415
545;Procédure pour grossesse ectopique;Chirurgical;14;Classique;1353
545;Procédure pour grossesse ectopique;Chirurgical;14;De jour;142
546;Autres procédures opératoires pour diagnostics obstétricaux excepté accouchement;Chirurgical;14;Classique;602
546;Autres procédures opératoires pour diagnostics obstétricaux excepté accouchement;Chirurgical;14;De jour;337
560;Accouchement par voie vaginale;Médical;14;Classique;90786
560;Accouchement par voie vaginale;Médical;14;De jour;1874
561;Diagnostics du post-partum et post-avortement, sans procédure;Médical;14;Classique;1854
561;Diagnostics du post-partum et post-avortement, sans procédure;Médical;14;De jour;98
563;Travail prématuré;Médical;14;Classique;4016
563;Travail prématuré;Médical;14;De jour;16
564;Avortement, sans dilatation-curetage, ni curetage par aspiration, ni hystérotomie;Médical;14;Classique;894
564;Avortement, sans dilatation-curetage, ni curetage par aspiration, ni hystérotomie;Médical;14;De jour;283
565;Faux travail;Médical;14;Classique;1462
565;Faux travail;Médical;14;De jour;17
566;Autres diagnostics en antepartum;Médical;14;Classique;12289
566;Autres diagnostics en antepartum;Médical;14;De jour;1809
580;Nouveau-né, transféré dans les 5 jours, né ailleurs;Médical;15;Classique;74
580;Nouveau-né, transféré dans les 5 jours, né ailleurs;Médical;15;De jour;2
581;Nouveau-né, transféré dans les 5 jours, né sur place;Médical;15;Classique;60
581;Nouveau-né, transféré dans les 5 jours, né sur place;Médical;15;De jour;9
583;Nouveau-né, avec oxygénation par membrane extracorporelle (ECMO);Chirurgical;15;Classique;14
588;Nouveau-né, poids de naissance < 1 500 g avec procédure majeure;Chirurgical;15;Classique;81
589;Nouveau-né, poids de naissance < 500 g ou âge gestationnel < 24 semaines;Médical;15;Classique;12
591;Nouveau-né, poids de naissance 500-749 g sans procédure majeure;Médical;15;Classique;114
593;Nouveau-né, poids de naissance 750-999 g sans procédure majeure;Médical;15;Classique;263
602;Nouveau-né, poids de naissance 1 000-1 249 g avec syndrome de détresse respiratoire, autre anomalie respiratoire majeure ou anomalie majeure;Médical;15;Classique;224
603;Nouveau-né, poids de naissance 1 000-1 249 g avec ou sans autre affection significative;Médical;15;Classique;57
607;Nouveau-né, poids de naissance 1 250-1 499 g avec syndrome de détresse respiratoire, autre anomalie respiratoire majeure ou autre anomalie majeure;Médical;15;Classique;267
608;Nouveau-né, poids de naissance 1 250-1 499 g avec ou sans autre affection significative;Médical;15;Classique;109
609;Nouveau-né, poids de naissance 1 500-2 499 g avec procédure majeure;Chirurgical;15;Classique;62
611;Nouveau-né, poids de naissance 1 500-1 999 g avec anomalie majeure;Médical;15;Classique;212
612;Nouveau-né, poids de naissance 1 500-1 999 g avec syndrome de détresse respiratoire ou autre affection respiratoire majeure;Médical;15;Classique;323
613;Nouveau-né, poids de naissance 1 500-1 999 g avec infection congénitale ou périnatale;Médical;15;Classique;62
614;Autre nouveau-né, poids de naissance 1 500-1 999 g avec ou sans autre affection significative;Médical;15;Classique;407
621;Nouveau-né, poids de naissance 2 000-2 499 g avec anomalie majeure;Médical;15;Classique;190
622;Nouveau-né, poids de naissance 2 000-2 499 g avec syndrome de détresse respiratoire ou autre affection respiratoire majeure;Médical;15;Classique;263
623;Nouveau-né, poids de naissance 2 000-2 499 g avec infection congénitale ou périnatale;Médical;15;Classique;49
625;Nouveau-né, poids de naissance 2 000-2 499 g, né sur place, avec autre affection significative;Médical;15;Classique;242
626;Nouveau-né, poids de naissance 2 000-2 499 g, normal ou nouveau-né avec autre problème;Médical;15;Classique;440
630;Nouveau-né, poids de naissance > 2 499 g avec procédure cardiovasculaire majeure;Chirurgical;15;Classique;101
631;Nouveau-né, poids de naissance > 2 499 g avec autre procédure majeure;Chirurgical;15;Classique;114
633;Nouveau-né, poids de naissance > 2 499 g avec anomalie majeure;Médical;15;Classique;462
634;Nouveau-né, poids de naissance > 2 499 g avec syndrome de détresse respiratoire ou autre affection respiratoire majeure;Médical;15;Classique;594
636;Nouveau-né, poids de naissance > 2 499 g avec infection congénitale ou périnatale;Médical;15;Classique;273
639;Nouveau-né, poids de naissance > 2 499 g avec autre affection significative;Médical;15;Classique;697
640;Nouveau-né, poids de naissance > 2 499 g, normal et avec autres problèmes;Médical;15;Classique;2009
640;Nouveau-né, poids de naissance > 2 499 g, normal et avec autres problèmes;Médical;15;De jour;19
650;Splénectomie;Chirurgical;16;Classique;203
651;Autres procédures concernant le sang et les organes hématopoïétiques;Chirurgical;16;Classique;850
651;Autres procédures concernant le sang et les organes hématopoïétiques;Chirurgical;16;De jour;804
660;Diagnostics hématologiques et immunologiques majeurs excepté crise drépanocytaire et coagulation;Médical;16;Classique;3974
660;Diagnostics hématologiques et immunologiques majeurs excepté crise drépanocytaire et coagulation;Médical;16;De jour;3935
661;Troubles de la coagulation et des plaquettes;Médical;16;Classique;1240
661;Troubles de la coagulation et des plaquettes;Médical;16;De jour;1984
662;Crise d'anémie à cellules falciformes;Médical;16;Classique;829
662;Crise d'anémie à cellules falciformes;Médical;16;De jour;92
663;Autres anémies et troubles sanguins, troubles des organes hématopoïétiques;Médical;16;Classique;10275
663;Autres anémies et troubles sanguins, troubles des organes hématopoïétiques;Médical;16;De jour;17991
680;Procédures opératoires majeures pour néoplasie lymphatique, hématopoïétique ou autre;Chirurgical;17;Classique;896
680;Procédures opératoires majeures pour néoplasie lymphatique, hématopoïétique ou autre;Chirurgical;17;De jour;27
681;Autres procédures opératoires pour néoplasie lymphatique, hématopoïétique ou autre;Chirurgical;17;Classique;3494
681;Autres procédures opératoires pour néoplasie lymphatique, hématopoïétique ou autre;Chirurgical;17;De jour;1386
690;Leucémie aiguë;Médical;17;Classique;1210
690;Leucémie aiguë;Médical;17;De jour;4234
691;Lymphome, myélome et leucémie non aiguë;Médical;17;Classique;3258
691;Lymphome, myélome et leucémie non aiguë;Médical;17;De jour;8254
692;Radiothérapie;Médical;17;Classique;711
692;Radiothérapie;Médical;17;De jour;454
694;Affections malignes lymphatiques et autres et néoplasmes de comportement incertain;Médical;17;Classique;2745
694;Affections malignes lymphatiques et autres et néoplasmes de comportement incertain;Médical;17;De jour;15015
695;Chimiothérapie pour leucémie aiguë;Médical;17;Classique;1196
695;Chimiothérapie pour leucémie aiguë;Médical;17;De jour;4548
696;Autre chimiothérapie;Médical;17;Classique;23579
696;Autre chimiothérapie;Médical;17;De jour;353556
710;Infections et maladies parasitaires incluant le HIV avec procédure opératoire;Chirurgical;18;Classique;2604
710;Infections et maladies parasitaires incluant le HIV avec procédure opératoire;Chirurgical;18;De jour;150
711;Infections post-opératoires, post-traumatiques ou d'autre matériel avec procédure opératoire;Chirurgical;18;Classique;2083
711;Infections post-opératoires, post-traumatiques ou d'autre matériel avec procédure opératoire;Chirurgical;18;De jour;347
720;Septicémie et infections disséminées;Médical;18;Classique;11435
720;Septicémie et infections disséminées;Médical;18;De jour;18
721;Infections post-opératoires, post-traumatiques ou d'autre matériel;Médical;18;Classique;3658
721;Infections post-opératoires, post-traumatiques ou d'autre matériel;Médical;18;De jour;304
722;Fièvre;Médical;18;Classique;3587
722;Fièvre;Médical;18;De jour;45
723;Maladie virale;Médical;18;Classique;9989
723;Maladie virale;Médical;18;De jour;45
724;Autres maladies infectieuses et parasitaires;Médical;18;Classique;3328
724;Autres maladies infectieuses et parasitaires;Médical;18;De jour;245
740;Diagnostic de maladie mentale avec procédure opératoire;Chirurgical;19;Classique;819
740;Diagnostic de maladie mentale avec procédure opératoire;Chirurgical;19;De jour;61
750;Schizophrénie;Médical;19;Classique;563
750;Schizophrénie;Médical;19;De jour;23
751;Troubles dépressifs majeurs et psychoses autres ou non spécifiées;Médical;19;Classique;3082
751;Troubles dépressifs majeurs et psychoses autres ou non spécifiées;Médical;19;De jour;1965
752;Troubles de la personnalité et du contrôle des impulsions;Médical;19;Classique;489
752;Troubles de la personnalité et du contrôle des impulsions;Médical;19;De jour;1
753;Troubles bipolaires;Médical;19;Classique;1343
753;Troubles bipolaires;Médical;19;De jour;199
754;Dépression, excepté trouble dépressif majeur;Médical;19;Classique;3032
754;Dépression, excepté trouble dépressif majeur;Médical;19;De jour;301
755;Troubles de l'ajustement et névroses, excepté diagnostics dépressifs;Médical;19;Classique;2771
755;Troubles de l'ajustement et névroses, excepté diagnostics dépressifs;Médical;19;De jour;101
756;États d'anxiété et de délire aigus;Médical;19;Classique;3885
756;États d'anxiété et de délire aigus;Médical;19;De jour;19
757;Troubles organiques de la santé mentale;Médical;19;Classique;5235
757;Troubles organiques de la santé mentale;Médical;19;De jour;185
758;Troubles comportementaux;Médical;19;Classique;627
758;Troubles comportementaux;Médical;19;De jour;37
759;Troubles de la nutrition;Médical;19;Classique;302
759;Troubles de la nutrition;Médical;19;De jour;3
760;Autres troubles de la santé mentale;Médical;19;Classique;4703
760;Autres troubles de la santé mentale;Médical;19;De jour;361
770;Abus d'alcool et de drogues avec dépendance, sortie contre avis médical;Médical;20;Classique;687
770;Abus d'alcool et de drogues avec dépendance, sortie contre avis médical;Médical;20;De jour;3
772;Dépendance à l'alcool et aux drogues avec revalidation ou revalidation et désintoxication;Médical;20;Classique;1649
772;Dépendance à l'alcool et aux drogues avec revalidation ou revalidation et désintoxication;Médical;20;De jour;133
773;Abus d'opiacés et dépendance;Médical;20;Classique;593
773;Abus d'opiacés et dépendance;Médical;20;De jour;3
774;Abus de cocaïne et dépendance;Médical;20;Classique;395
774;Abus de cocaïne et dépendance;Médical;20;De jour;3
775;Abus d'alcool et dépendance;Médical;20;Classique;9161
775;Abus d'alcool et dépendance;Médical;20;De jour;217
776;Abus d'autres drogues et dépendance;Médical;20;Classique;937
776;Abus d'autres drogues et dépendance;Médical;20;De jour;3
791;Procédures opératoires pour autres complications de traitement;Chirurgical;21;Classique;3936
791;Procédures opératoires pour autres complications de traitement;Chirurgical;21;De jour;1445
811;Réactions allergiques;Médical;21;Classique;1316
811;Réactions allergiques;Médical;21;De jour;7
812;Empoisonnement par agents médicamenteux;Médical;21;Classique;11467
812;Empoisonnement par agents médicamenteux;Médical;21;De jour;42
813;Autres complications de traitement;Médical;21;Classique;4866
813;Autres complications de traitement;Médical;21;De jour;1241
815;Autres diagnostics de blessure, empoisonnement, effets toxiques;Médical;21;Classique;2496
815;Autres diagnostics de blessure, empoisonnement, effets toxiques;Médical;21;De jour;60
816;Effets toxiques de substances non médicamenteuses;Médical;21;Classique;1847
816;Effets toxiques de substances non médicamenteuses;Médical;21;De jour;18
841;Brûlures extensives du troisième degré avec greffe de peau;Chirurgical;22;Classique;18
842;Brûlures avec greffe de peau excepté brûlures extensives du troisième degré;Chirurgical;22;Classique;340
842;Brûlures avec greffe de peau excepté brûlures extensives du troisième degré;Chirurgical;22;De jour;67
843;Brûlures extensives du troisième degré ou de « l'épaisseur totale » sans greffe de peau;Médical;22;Classique;15
844;Brûlures de « l'épaisseur partielle » sans greffe de peau;Médical;22;Classique;829
844;Brûlures de « l'épaisseur partielle » sans greffe de peau;Médical;22;De jour;52
850;Procédure avec diagnostic de rééducation, suites de soins ou autre contact avec les services de santé;Chirurgical;23;Classique;10871
850;Procédure avec diagnostic de rééducation, suites de soins ou autre contact avec les services de santé;Chirurgical;23;De jour;36582
860;Rééducation;Médical;23;Classique;10289
860;Rééducation;Médical;23;De jour;10
861;Signes, symptômes et autres facteurs influençant l'état de santé;Médical;23;Classique;36880
861;Signes, symptômes et autres facteurs influençant l'état de santé;Médical;23;De jour;251238
862;Autre suivi de soins et convalescence;Médical;23;Classique;22135
862;Autre suivi de soins et convalescence;Médical;23;De jour;66251
863;Suivi de soins néonatal;Médical;23;Classique;914
863;Suivi de soins néonatal;Médical;23;De jour;8
890;HIV avec affections majeures multiples en rapport avec le HIV;Médical;24;Classique;141
892;HIV avec une affection majeure en rapport avec le HIV;Médical;24;Classique;295
892;HIV avec une affection majeure en rapport avec le HIV;Médical;24;De jour;118
893;HIV avec affections significatives multiples en rapport avec le HIV;Médical;24;Classique;67
893;HIV avec affections significatives multiples en rapport avec le HIV;Médical;24;De jour;6
894;HIV avec une seule ou aucune affection significative en rapport avec le HIV;Médical;24;Classique;315
894;HIV avec une seule ou aucune affection significative en rapport avec le HIV;Médical;24;De jour;156
910;Craniotomie pour polytraumatisme significatif;Chirurgical;25;Classique;215
911;Procédure abdominale ou thoracique extensive pour polytraumatisme significatif;Chirurgical;25;Classique;188
911;Procédure abdominale ou thoracique extensive pour polytraumatisme significatif;Chirurgical;25;De jour;1
912;Procédures musculo-squelettiques et autres pour polytraumatisme significatif;Chirurgical;25;Classique;1327
912;Procédures musculo-squelettiques et autres pour polytraumatisme significatif;Chirurgical;25;De jour;3
930;Polytraumatisme significatif sans procédure opératoire;Médical;25;Classique;1303
930;Polytraumatisme significatif sans procédure opératoire;Médical;25;De jour;19
950;Procédure extensive sans relation avec le diagnostic principal;Chirurgical;00;Classique;5106
950;Procédure extensive sans relation avec le diagnostic principal;Chirurgical;00;De jour;1325
951;Procédure modérément étendue sans relation avec le diagnostic principal;Chirurgical;00;Classique;12966
951;Procédure modérément étendue sans relation avec le diagnostic principal;Chirurgical;00;De jour;3328
952;Procédure non extensive sans relation avec le diagnostic principal;Chirurgical;00;Classique;5826
952;Procédure non extensive sans relation avec le diagnostic principal;Chirurgical;00;De jour;3091
955;Diagnostic principal non valable comme diagnostic de sortie;Autre;00;Classique;63
955;Diagnostic principal non valable comme diagnostic de sortie;Autre;00;De jour;38
956;Séjour non groupable;Autre;00;Classique;128
956;Séjour non groupable;Autre;00;De jour;82
MMM;Hospitalisation de jour;Autre;SS;De jour;6394
