code;beschrijving;medisch_of_chirurgicsh;mdc;soort_hospitalisatie;aantal_verblijven
350;Tekens, symptomen, kneuzingen en mineure ontsteking van het musculoskeletaal stelsel en bindweefsel;Medisch;08;Daghosp.;1188
351;Andere aandoeningen van het musculoskeletaal stelsel en bindweefsel;Medisch;08;Klass. hosp;5226
351;Andere aandoeningen van het musculoskeletaal stelsel en bindweefsel;Medisch;08;Daghosp.;4423
360;Huidgreffe en/of debridisatie voor ulcus of cellulitis;Chirurgisch;09;Klass. hosp;1073
360;Huidgreffe en/of debridisatie voor ulcus of cellulitis;Chirurgisch;09;Daghosp.;143
361;Huidgreffe en/of debridisatie behalve voor ulcus of cellulitis;Chirurgisch;09;Klass. hosp;3105
361;Huidgreffe en/of debridisatie behalve voor ulcus of cellulitis;Chirurgisch;09;Daghosp.;4140
362;Mastectomie;Chirurgisch;09;Klass. hosp;6041
362;Mastectomie;Chirurgisch;09;Daghosp.;228
363;Ingrepen op de borsten, behalve mastectomie;Chirurgisch;09;Klass. hosp;14332
363;Ingrepen op de borsten, behalve mastectomie;Chirurgisch;09;Daghosp.;5467
364;Andere ingrepen op huid, subcutaan weefsel en borsten;Chirurgisch;09;Klass. hosp;8328
364;Andere ingrepen op huid, subcutaan weefsel en borsten;Chirurgisch;09;Daghosp.;24154
380;Huidulcus;Medisch;09;Klass. hosp;1209
380;Huidulcus;Medisch;09;Daghosp.;30
381;Belangrijke aandoeningen van de huid;Medisch;09;Klass. hosp;1168
381;Belangrijke aandoeningen van de huid;Medisch;09;Daghosp.;111
382;Maligne aandoeningen van de borsten;Medisch;09;Klass. hosp;1260
382;Maligne aandoeningen van de borsten;Medisch;09;Daghosp.;638
383;Cellulitis;Medisch;09;Klass. hosp;10113
383;Cellulitis;Medisch;09;Daghosp.;1015
384;Trauma van de huid, subcutaan weefsel en borsten;Medisch;09;Klass. hosp;7961
384;Trauma van de huid, subcutaan weefsel en borsten;Medisch;09;Daghosp.;3126
385;Andere huid- en borstaandoeningen;Medisch;09;Klass. hosp;3701
385;Andere huid- en borstaandoeningen;Medisch;09;Daghosp.;3556
400;Amputatie van onderste extremiteiten bij endocriene, voedings- en metabole aandoeningen;Chirurgisch;10;Klass. hosp;1147
400;Amputatie van onderste extremiteiten bij endocriene, voedings- en metabole aandoeningen;Chirurgisch;10;Daghosp.;45
401;Ingrepen op bijnieren en hypofyse;Chirurgisch;10;Klass. hosp;498
402;Huidgreffe en debridisatie bij endocriene, voedings- en metabole aandoeningen;Chirurgisch;10;Klass. hosp;491
402;Huidgreffe en debridisatie bij endocriene, voedings- en metabole aandoeningen;Chirurgisch;10;Daghosp.;26
403;Chirurgische ingrepen voor obesitas;Chirurgisch;10;Klass. hosp;12342
403;Chirurgische ingrepen voor obesitas;Chirurgisch;10;Daghosp.;359
404;Ingrepen op schildklieren, bijschildklieren;Chirurgisch;10;Klass. hosp;7282
404;Ingrepen op schildklieren, bijschildklieren;Chirurgisch;10;Daghosp.;105
405;Andere ingrepen bij endocriene, voedings- en metabole aandoeningen;Chirurgisch;10;Klass. hosp;1468
405;Andere ingrepen bij endocriene, voedings- en metabole aandoeningen;Chirurgisch;10;Daghosp.;155
420;Diabetes;Medisch;10;Klass. hosp;13720
420;Diabetes;Medisch;10;Daghosp.;95
421;Voedings- en diverse metabole aandoeningen;Medisch;10;Klass. hosp;6203
421;Voedings- en diverse metabole aandoeningen;Medisch;10;Daghosp.;1553
422;Hypovolemie en elektrolytstoornissen;Medisch;10;Klass. hosp;11738
422;Hypovolemie en elektrolytstoornissen;Medisch;10;Daghosp.;39
423;Congenitale aandoeningen van het metabolisme;Medisch;10;Klass. hosp;589
423;Congenitale aandoeningen van het metabolisme;Medisch;10;Daghosp.;432
424;Andere endocriene aandoeningen;Medisch;10;Klass. hosp;2991
424;Andere endocriene aandoeningen;Medisch;10;Daghosp.;195
440;Niertransplantatie;Chirurgisch;11;Klass. hosp;420
441;Majeure ingrepen op blaas;Chirurgisch;11;Klass. hosp;1190
441;Majeure ingrepen op blaas;Chirurgisch;11;Daghosp.;13
442;Ingrepen op nier en urinewegen voor maligne nieuwvorming;Chirurgisch;11;Klass. hosp;1830
442;Ingrepen op nier en urinewegen voor maligne nieuwvorming;Chirurgisch;11;Daghosp.;8
443;Ingrepen op nier en urinewegen behalve voor maligne nieuwvorming;Chirurgisch;11;Klass. hosp;3069
443;Ingrepen op nier en urinewegen behalve voor maligne nieuwvorming;Chirurgisch;11;Daghosp.;303
444;Aanleggen, revisie en verwijderen van renale toegangsweg;Chirurgisch;11;Klass. hosp;606
444;Aanleggen, revisie en verwijderen van renale toegangsweg;Chirurgisch;11;Daghosp.;105
445;Mineure ingrepen op de blaas;Chirurgisch;11;Klass. hosp;1656
445;Mineure ingrepen op de blaas;Chirurgisch;11;Daghosp.;250
446;Trans- en urethrale ingrepen;Chirurgisch;11;Klass. hosp;16763
446;Trans- en urethrale ingrepen;Chirurgisch;11;Daghosp.;4675
447;Andere ingrepen op nieren en urinewegen;Chirurgisch;11;Klass. hosp;2425
447;Andere ingrepen op nieren en urinewegen;Chirurgisch;11;Daghosp.;712
460;Nierinsufficiëntie;Medisch;11;Klass. hosp;4848
460;Nierinsufficiëntie;Medisch;11;Daghosp.;130
461;Maligne nieuwvormingen van de nier en urinewegen;Medisch;11;Klass. hosp;1354
461;Maligne nieuwvormingen van de nier en urinewegen;Medisch;11;Daghosp.;2583
462;Nefritis;Medisch;11;Klass. hosp;732
462;Nefritis;Medisch;11;Daghosp.;71
463;Infecties van de nier en urinewegen;Medisch;11;Klass. hosp;17865
463;Infecties van de nier en urinewegen;Medisch;11;Daghosp.;1175
464;Urinaire stenen, en ESW lithotripsie;Medisch;11;Klass. hosp;1757
464;Urinaire stenen, en ESW lithotripsie;Medisch;11;Daghosp.;10709
465;Urinaire stenen, zonder ESW lithotripsie;Medisch;11;Klass. hosp;10474
465;Urinaire stenen, zonder ESW lithotripsie;Medisch;11;Daghosp.;1661
466;Dysfunctie, reactie en complicatie van genito-urinair hulpmiddel, greffe of transplant;Medisch;11;Klass. hosp;2448
466;Dysfunctie, reactie en complicatie van genito-urinair hulpmiddel, greffe of transplant;Medisch;11;Daghosp.;641
467;Tekens en symptomen van de nier en urinewegen;Medisch;11;Klass. hosp;3178
467;Tekens en symptomen van de nier en urinewegen;Medisch;11;Daghosp.;3703
468;Andere aandoeningen van de nier en urinewegen;Medisch;11;Klass. hosp;6901
468;Andere aandoeningen van de nier en urinewegen;Medisch;11;Daghosp.;12389
480;Majeure ingrepen op de pelvis bij de man;Chirurgisch;12;Klass. hosp;4416
480;Majeure ingrepen op de pelvis bij de man;Chirurgisch;12;Daghosp.;18
481;Ingrepen op de penis;Chirurgisch;12;Klass. hosp;1299
481;Ingrepen op de penis;Chirurgisch;12;Daghosp.;2028
482;Transurethrale prostatectomie;Chirurgisch;12;Klass. hosp;8672
482;Transurethrale prostatectomie;Chirurgisch;12;Daghosp.;26
483;Ingrepen op de testes;Chirurgisch;12;Klass. hosp;3186
483;Ingrepen op de testes;Chirurgisch;12;Daghosp.;5718
484;Andere ingrepen op het mannelijk voortplantingsstelsel;Chirurgisch;12;Klass. hosp;1903
484;Andere ingrepen op het mannelijk voortplantingsstelsel;Chirurgisch;12;Daghosp.;21355
500;Maligne aandoeningen van het mannelijk voortplantingsstelsel;Medisch;12;Klass. hosp;1171
500;Maligne aandoeningen van het mannelijk voortplantingsstelsel;Medisch;12;Daghosp.;1717
501;Andere aandoeningen, behalve maligne, van het mannelijk voortplantingsstelsel;Medisch;12;Klass. hosp;4040
501;Andere aandoeningen, behalve maligne, van het mannelijk voortplantingsstelsel;Medisch;12;Daghosp.;13026
510;Evisceratie pelvis, radicale hysterectomie en radicale vulvectomie;Chirurgisch;13;Klass. hosp;2081
510;Evisceratie pelvis, radicale hysterectomie en radicale vulvectomie;Chirurgisch;13;Daghosp.;2
511;Ingrepen op uterus/adnexen voor maligne aandoeningen van ovaria en adnexen;Chirurgisch;13;Klass. hosp;512
511;Ingrepen op uterus/adnexen voor maligne aandoeningen van ovaria en adnexen;Chirurgisch;13;Daghosp.;19
512;Ingrepen op uterus/adnexen voor maligne aandoeningen behalve ovaria en adnexen;Chirurgisch;13;Klass. hosp;740
512;Ingrepen op uterus/adnexen voor maligne aandoeningen behalve ovaria en adnexen;Chirurgisch;13;Daghosp.;86
513;Ingrepen op uterus/adnexen voor carcinoom in situ en benigne aandoeningen;Chirurgisch;13;Klass. hosp;21516
513;Ingrepen op uterus/adnexen voor carcinoom in situ en benigne aandoeningen;Chirurgisch;13;Daghosp.;9923
514;Reconstructieve ingrepen op de vrouwelijke geslachtsorganen;Chirurgisch;13;Klass. hosp;8623
514;Reconstructieve ingrepen op de vrouwelijke geslachtsorganen;Chirurgisch;13;Daghosp.;902
515;Ingrepen op de vagina, cervix en vulva;Chirurgisch;13;Klass. hosp;1631
515;Ingrepen op de vagina, cervix en vulva;Chirurgisch;13;Daghosp.;6967
516;Laparoscopie en onderbreken tubae;Chirurgisch;13;Klass. hosp;1241
516;Laparoscopie en onderbreken tubae;Chirurgisch;13;Daghosp.;3966
517;Dilatatie en curettage, conisatie;Chirurgisch;13;Klass. hosp;1222
517;Dilatatie en curettage, conisatie;Chirurgisch;13;Daghosp.;11043
518;Andere ingrepen op het vrouwelijk geslachtsorgaan;Chirurgisch;13;Klass. hosp;921
518;Andere ingrepen op het vrouwelijk geslachtsorgaan;Chirurgisch;13;Daghosp.;209
530;Maligne aandoeningen van de vrouwelijke geslachtsorganen;Medisch;13;Klass. hosp;1149
530;Maligne aandoeningen van de vrouwelijke geslachtsorganen;Medisch;13;Daghosp.;578
531;Infecties van de vrouwelijke geslachtsorganen;Medisch;13;Klass. hosp;956
531;Infecties van de vrouwelijke geslachtsorganen;Medisch;13;Daghosp.;54
532;Menstruatiestoornissen en andere aandoeningen van de vrouwelijke geslachtsorganen;Medisch;13;Klass. hosp;1945
532;Menstruatiestoornissen en andere aandoeningen van de vrouwelijke geslachtsorganen;Medisch;13;Daghosp.;1592
540;Keizersnede;Chirurgisch;14;Klass. hosp;25507
540;Keizersnede;Chirurgisch;14;Daghosp.;40
541;Vaginale bevalling met sterilisatie en/of dilatatie en curettage;Chirurgisch;14;Klass. hosp;398
541;Vaginale bevalling met sterilisatie en/of dilatatie en curettage;Chirurgisch;14;Daghosp.;12
542;Vaginale bevalling met ingrepen behalve sterilisatie en/of dilatatie en curettage;Chirurgisch;14;Klass. hosp;787
542;Vaginale bevalling met ingrepen behalve sterilisatie en/of dilatatie en curettage;Chirurgisch;14;Daghosp.;8
543;Aandoeningen in het postpartum en na abortus, met ingrepen;Chirurgisch;14;Klass. hosp;431
543;Aandoeningen in het postpartum en na abortus, met ingrepen;Chirurgisch;14;Daghosp.;880
544;Abortus, met dilatatie en curettage, aspiratie-curettage of hysterotomie;Chirurgisch;14;Klass. hosp;1972
544;Abortus, met dilatatie en curettage, aspiratie-curettage of hysterotomie;Chirurgisch;14;Daghosp.;11276
560;Vaginale bevalling;Medisch;14;Klass. hosp;100468
560;Vaginale bevalling;Medisch;14;Daghosp.;590
561;Aandoeningen in het postpartum en post abortus, zonder ingrepen;Medisch;14;Klass. hosp;1641
561;Aandoeningen in het postpartum en post abortus, zonder ingrepen;Medisch;14;Daghosp.;151
562;Ectopische zwangerschap;Medisch;14;Klass. hosp;1556
562;Ectopische zwangerschap;Medisch;14;Daghosp.;242
563;Dreigende abortus;Medisch;14;Klass. hosp;6726
563;Dreigende abortus;Medisch;14;Daghosp.;114
564;Abortus zonder dilatatie en curettage, aspiratie-curettage of hysterotomie;Medisch;14;Klass. hosp;1238
564;Abortus zonder dilatatie en curettage, aspiratie-curettage of hysterotomie;Medisch;14;Daghosp.;571
565;Valse arbeid;Medisch;14;Klass. hosp;894
565;Valse arbeid;Medisch;14;Daghosp.;13
566;Andere aandoeningen in het antepartum;Medisch;14;Klass. hosp;12275
566;Andere aandoeningen in het antepartum;Medisch;14;Daghosp.;6268
580;Pasgeborenen, transfer binnen 5 dagen, elders geboren;Medisch;15;Klass. hosp;225
580;Pasgeborenen, transfer binnen 5 dagen, elders geboren;Medisch;15;Daghosp.;2
581;Pasgeborenen, transfer binnen 5 dagen, geboren in het ziekenhuis;Medisch;15;Klass. hosp;46
581;Pasgeborenen, transfer binnen 5 dagen, geboren in het ziekenhuis;Medisch;15;Daghosp.;2
583;Pasgeborenen, ECMO;Chirurgisch;15;Klass. hosp;9
590;Pasgeborenen, < 750 g, met majeure ingrepen;Chirurgisch;15;Klass. hosp;16
591;Pasgeborenen, < 750 g, zonder majeure ingrepen;Medisch;15;Klass. hosp;142
592;Pasgeborenen, 750 - 999 g, met majeure ingrepen;Chirurgisch;15;Klass. hosp;40
593;Pasgeborenen, 750 - 999 g, zonder majeure ingrepen;Medisch;15;Klass. hosp;216
600;Pasgeborenen, 1.000 - 1.499 g, met majeure ingrepen;Chirurgisch;15;Klass. hosp;23
601;Pasgeborenen, 1.000 - 1.499 g, met majeure anomalie of erfelijke aandoeningen;Medisch;15;Klass. hosp;198
602;Pasgeborenen, 1.000-1.499 g, met respiratoir distress syndroom;Medisch;15;Klass. hosp;365
603;Andere pasgeborenen, geboortegewicht : 1.000-1.499 gram;Medisch;15;Klass. hosp;354
610;Pasgeborenen, 1.500 - 1.999 g, met majeure ingrepen;Chirurgisch;15;Klass. hosp;36
611;Pasgeborenen, 1.500 - 1.999 g, met majeure anomalie of erfelijke aandoeningen;Medisch;15;Klass. hosp;253
612;Pasgeborenen, 1.500 - 1.999 g, met respiratoir distress syndroom;Medisch;15;Klass. hosp;349
613;Pasgeborenen, 1.500 - 1.999 g, met congenitale of perinatale infecties;Medisch;15;Klass. hosp;57
614;Andere pasgeborenen, geboortegewicht : 1500 - 1999 gram;Medisch;15;Klass. hosp;882
614;Andere pasgeborenen, geboortegewicht : 1500 - 1999 gram;Medisch;15;Daghosp.;2
620;Pasgeborenen, 2.000 - 2.499 g, met majeure ingrepen;Chirurgisch;15;Klass. hosp;47
621;Pasgeborenen, 2.000 - 2.499 g, met majeure anomalie of erfelijke aandoeningen;Medisch;15;Klass. hosp;192
622;Pasgeborenen, 2.000 - 2.499 g, met respiratoir distress syndroom;Medisch;15;Klass. hosp;224
623;Pasgeborenen, 2.000 - 2.499 g, met congenitale of perinatale infecties;Medisch;15;Klass. hosp;73
624;Pasgeborenen, 2.000 - 2.499 g, elders geboren;Medisch;15;Klass. hosp;439
624;Pasgeborenen, 2.000 - 2.499 g, elders geboren;Medisch;15;Daghosp.;5
625;Pasgeborenen, 2.000 - 2.499 g, in het ziekenhuis geboren, met andere significante aandoeningen;Medisch;15;Klass. hosp;280
626;Pasgeborenen, 2.000 - 2.499 g, in het ziekenhuis geboren, normaal of met andere problemen;Medisch;15;Klass. hosp;397
630;Pasgeborenen, > 2.499 g, met majeure cardiovasculaire ingrepen;Chirurgisch;15;Klass. hosp;115
631;Pasgeborenen, > 2.499 g, met andere majeure ingrepen;Chirurgisch;15;Klass. hosp;148
632;Pasgeborenen, > 2.499 g, met andere ingrepen;Chirurgisch;15;Klass. hosp;243
632;Pasgeborenen, > 2.499 g, met andere ingrepen;Chirurgisch;15;Daghosp.;25
633;Pasgeborenen, > 2.499 g, met majeure anomalie of erfelijke aandoeningen;Medisch;15;Klass. hosp;622
633;Pasgeborenen, > 2.499 g, met majeure anomalie of erfelijke aandoeningen;Medisch;15;Daghosp.;4
634;Pasgeborenen, > 2.499 g, met respiratoir distress syndroom;Medisch;15;Klass. hosp;414
635;Pasgeborenen, > 2.499 g, met aspiratie syndroom;Medisch;15;Klass. hosp;29
636;Pasgeborenen, > 2.499 g, met congenitale of perinatale infecties;Medisch;15;Klass. hosp;522
636;Pasgeborenen, > 2.499 g, met congenitale of perinatale infecties;Medisch;15;Daghosp.;2
637;Pasgeborenen, > 2.499 g, elders geboren, hoofddiagnose andere significante aandoeningen;Medisch;15;Klass. hosp;1795
637;Pasgeborenen, > 2.499 g, elders geboren, hoofddiagnose andere significante aandoeningen;Medisch;15;Daghosp.;5
638;Pasgeborenen, > 2.499 g elders geboren, hoofddiagnose andere problemen;Medisch;15;Klass. hosp;2617
638;Pasgeborenen, > 2.499 g elders geboren, hoofddiagnose andere problemen;Medisch;15;Daghosp.;340
639;Pasgeborenen, > 2.499 g hier geboren, met andere significante aandoeningen;Medisch;15;Klass. hosp;530
640;Pasgeborenen, > 2.499 g hier geboren, normaal of met andere problemen;Medisch;15;Klass. hosp;647
640;Pasgeborenen, > 2.499 g hier geboren, normaal of met andere problemen;Medisch;15;Daghosp.;15
650;Splenectomie;Chirurgisch;16;Klass. hosp;247
651;Andere ingrepen op bloed en bloedvormende organen;Chirurgisch;16;Klass. hosp;878
651;Andere ingrepen op bloed en bloedvormende organen;Chirurgisch;16;Daghosp.;771
660;Agranulocytosis en andere neutropenia;Medisch;16;Klass. hosp;11
660;Agranulocytosis en andere neutropenia;Medisch;16;Daghosp.;5
661;Stollingsstoornissen;Medisch;16;Klass. hosp;1508
661;Stollingsstoornissen;Medisch;16;Daghosp.;2434
662;Crisis van sikkelcelanemie;Medisch;16;Klass. hosp;550
662;Crisis van sikkelcelanemie;Medisch;16;Daghosp.;143
663;Aandoeningen van de rode bloedcellen, behalve crisis van sikkelcelanemie;Medisch;16;Klass. hosp;9451
663;Aandoeningen van de rode bloedcellen, behalve crisis van sikkelcelanemie;Medisch;16;Daghosp.;22011
664;Andere aandoeningen van bloed en bloedvormende organen;Medisch;16;Klass. hosp;4417
664;Andere aandoeningen van bloed en bloedvormende organen;Medisch;16;Daghosp.;1265
680;Lymfoom en leukemie, met majeure ingrepen;Chirurgisch;17;Klass. hosp;443
680;Lymfoom en leukemie, met majeure ingrepen;Chirurgisch;17;Daghosp.;38
681;Lymfoom en leukemie, met andere ingrepen;Chirurgisch;17;Klass. hosp;1143
681;Lymfoom en leukemie, met andere ingrepen;Chirurgisch;17;Daghosp.;496
682;Myeloproliferatieve aandoeningen of weinig gedifferentieerde nieuwvormingen, met majeure ingrepen;Chirurgisch;17;Klass. hosp;1393
682;Myeloproliferatieve aandoeningen of weinig gedifferentieerde nieuwvormingen, met majeure ingrepen;Chirurgisch;17;Daghosp.;70
683;Myeloproliferatieve aandoeningen of weinig gedifferentieerde nieuwvormingen, met andere ingrepen;Chirurgisch;17;Klass. hosp;1112
683;Myeloproliferatieve aandoeningen of weinig gedifferentieerde nieuwvormingen, met andere ingrepen;Chirurgisch;17;Daghosp.;643
690;Acute leukemie;Medisch;17;Klass. hosp;1159
690;Acute leukemie;Medisch;17;Daghosp.;2809
691;Lymfoom en niet-acute leukemie;Medisch;17;Klass. hosp;3090
691;Lymfoom en niet-acute leukemie;Medisch;17;Daghosp.;5793
692;Radiotherapie;Medisch;17;Klass. hosp;847
692;Radiotherapie;Medisch;17;Daghosp.;852
693;Chemotherapie;Medisch;17;Klass. hosp;30475
693;Chemotherapie;Medisch;17;Daghosp.;307206
694;Andere myeloproliferatieve aandoeningen of weinig gedifferentieerde nieuwvormingen;Medisch;17;Klass. hosp;2088
694;Andere myeloproliferatieve aandoeningen of weinig gedifferentieerde nieuwvormingen;Medisch;17;Daghosp.;11043
710;Ingrepen voor infecties en parasitaire ziekten;Chirurgisch;18;Klass. hosp;1215
710;Ingrepen voor infecties en parasitaire ziekten;Chirurgisch;18;Daghosp.;70
711;Ingrepen voor postoperatieve en posttraumatische infecties;Chirurgisch;18;Klass. hosp;1563
711;Ingrepen voor postoperatieve en posttraumatische infecties;Chirurgisch;18;Daghosp.;250
720;Septikemie;Medisch;18;Klass. hosp;8180
720;Septikemie;Medisch;18;Daghosp.;58
721;Postoperatieve en posttraumatische infecties;Medisch;18;Klass. hosp;3039
721;Postoperatieve en posttraumatische infecties;Medisch;18;Daghosp.;245
722;Koorts van onbekende oorsprong;Medisch;18;Klass. hosp;3010
722;Koorts van onbekende oorsprong;Medisch;18;Daghosp.;24
723;Virale infectie;Medisch;18;Klass. hosp;6779
723;Virale infectie;Medisch;18;Daghosp.;45
724;Andere infectieuze en parasitaire aandoeningen;Medisch;18;Klass. hosp;2699
724;Andere infectieuze en parasitaire aandoeningen;Medisch;18;Daghosp.;189
740;Ingrepen met als hoofddiagnose een mentale ziekte;Chirurgisch;19;Klass. hosp;561
740;Ingrepen met als hoofddiagnose een mentale ziekte;Chirurgisch;19;Daghosp.;27
750;Schizofrenie;Medisch;19;Klass. hosp;385
751;Psychoses;Medisch;19;Klass. hosp;4011
751;Psychoses;Medisch;19;Daghosp.;22
752;Persoonlijkheidsstoornissen en impulsief gedrag;Medisch;19;Klass. hosp;600
752;Persoonlijkheidsstoornissen en impulsief gedrag;Medisch;19;Daghosp.;1
753;Bipolaire stoornissen;Medisch;19;Klass. hosp;814
753;Bipolaire stoornissen;Medisch;19;Daghosp.;1
754;Depressieve neuroses;Medisch;19;Klass. hosp;4751
754;Depressieve neuroses;Medisch;19;Daghosp.;8
755;Neuroses, behalve depressies;Medisch;19;Klass. hosp;1467
755;Neuroses, behalve depressies;Medisch;19;Daghosp.;21
756;Acute aanpassingsreactie en psychosociale dysfunctie;Medisch;19;Klass. hosp;2970
756;Acute aanpassingsreactie en psychosociale dysfunctie;Medisch;19;Daghosp.;32
757;Organische stoornissen en mentale retardatie;Medisch;19;Klass. hosp;5040
757;Organische stoornissen en mentale retardatie;Medisch;19;Daghosp.;281
758;Mentale stoornissen uit de kindertijd;Medisch;19;Klass. hosp;1168
758;Mentale stoornissen uit de kindertijd;Medisch;19;Daghosp.;360
759;Dwangmatige voedingstoornissen;Medisch;19;Klass. hosp;337
759;Dwangmatige voedingstoornissen;Medisch;19;Daghosp.;2
760;Andere mentale stoornissen;Medisch;19;Klass. hosp;3979
760;Andere mentale stoornissen;Medisch;19;Daghosp.;25
770;Misbruik & verslaving aan drugs en alcohol, ontslag tegen medisch advies;Medisch;20;Klass. hosp;873
770;Misbruik & verslaving aan drugs en alcohol, ontslag tegen medisch advies;Medisch;20;Daghosp.;3
771;Verslaving aan drugs en alcohol met therapie voor rehabilitatie en ontwenning (detoxicatie);Medisch;20;Klass. hosp;1195
772;Verslaving aan drugs en alcohol met therapie voor rehabilitatie;Medisch;20;Klass. hosp;235
773;Misbruik en verslaving aan opiumderivaten;Medisch;20;Klass. hosp;477
774;Misbruik en verslaving aan cocaïne;Medisch;20;Klass. hosp;145
774;Misbruik en verslaving aan cocaïne;Medisch;20;Daghosp.;1
775;Misbruik en verslaving aan alcohol;Medisch;20;Klass. hosp;9336
775;Misbruik en verslaving aan alcohol;Medisch;20;Daghosp.;37
776;Ander misbruik en verslaving aan drugs;Medisch;20;Klass. hosp;1370
776;Ander misbruik en verslaving aan drugs;Medisch;20;Daghosp.;9
790;Huidgreffen en debridisatie wegens letsels;Chirurgisch;21;Klass. hosp;1470
790;Huidgreffen en debridisatie wegens letsels;Chirurgisch;21;Daghosp.;798
791;Procedures voor complicaties van behandeling;Chirurgisch;21;Klass. hosp;4267
791;Procedures voor complicaties van behandeling;Chirurgisch;21;Daghosp.;1774
792;Andere ingrepen wegens letsels;Chirurgisch;21;Klass. hosp;1276
792;Andere ingrepen wegens letsels;Chirurgisch;21;Daghosp.;841
810;Letsels op meerdere, of niet-gespecificeerde lokalisatie;Medisch;21;Klass. hosp;1468
810;Letsels op meerdere, of niet-gespecificeerde lokalisatie;Medisch;21;Daghosp.;695
811;Allergische reacties;Medisch;21;Klass. hosp;997
811;Allergische reacties;Medisch;21;Daghosp.;5
812;Vergiftigingen en toxische effecten van medicatie;Medisch;21;Klass. hosp;13018
812;Vergiftigingen en toxische effecten van medicatie;Medisch;21;Daghosp.;39
813;Complicaties van behandeling;Medisch;21;Klass. hosp;5094
813;Complicaties van behandeling;Medisch;21;Daghosp.;1895
814;Mishandeling van kinderen of volwassenen;Medisch;21;Klass. hosp;562
814;Mishandeling van kinderen of volwassenen;Medisch;21;Daghosp.;5
815;Andere letsels, vergiftigingen en toxische effecten;Medisch;21;Klass. hosp;2038
815;Andere letsels, vergiftigingen en toxische effecten;Medisch;21;Daghosp.;63
830;Brandwonden, getransfereerd naar andere acute behandelingscentra;Medisch;22;Klass. hosp;43
830;Brandwonden, getransfereerd naar andere acute behandelingscentra;Medisch;22;Daghosp.;5
831;Uitgebreide brandwonden met ingrepen;Chirurgisch;22;Klass. hosp;19
832;Beperkte brandwonden met huidgreffen;Chirurgisch;22;Klass. hosp;298
832;Beperkte brandwonden met huidgreffen;Chirurgisch;22;Daghosp.;86
833;Beperkte brandwonden met debridisatie van wonde of andere ingrepen;Chirurgisch;22;Klass. hosp;42
833;Beperkte brandwonden met debridisatie van wonde of andere ingrepen;Chirurgisch;22;Daghosp.;33
840;Brandwonden zonder ingrepen;Medisch;22;Klass. hosp;831
840;Brandwonden zonder ingrepen;Medisch;22;Daghosp.;61
850;Ingrepen bij andere contacten met gezondheidsinstellingen;Chirurgisch;23;Klass. hosp;4540
850;Ingrepen bij andere contacten met gezondheidsinstellingen;Chirurgisch;23;Daghosp.;22124
860;Rehabilitatie;Medisch;23;Klass. hosp;22421
860;Rehabilitatie;Medisch;23;Daghosp.;66
861;Tekens en symptomen;Medisch;23;Klass. hosp;9862
861;Tekens en symptomen;Medisch;23;Daghosp.;30693
862;Andere factoren die de gezondheidstoestand beïnvloeden;Medisch;23;Klass. hosp;35274
862;Andere factoren die de gezondheidstoestand beïnvloeden;Medisch;23;Daghosp.;56466
870;Tracheostomie bij HIV infecties;Chirurgisch;24;Klass. hosp;3
871;HIV met ingrepen met meerdere majeure HIV verwante infecties;Chirurgisch;24;Klass. hosp;11
872;HIV met ingrepen met majeure HIV verwante diagnoses;Chirurgisch;24;Klass. hosp;46
872;HIV met ingrepen met majeure HIV verwante diagnoses;Chirurgisch;24;Daghosp.;1
873;HIV met ingrepen zonder majeure HIV verwante diagnoses;Chirurgisch;24;Klass. hosp;90
873;HIV met ingrepen zonder majeure HIV verwante diagnoses;Chirurgisch;24;Daghosp.;23
890;HIV met meerdere majeure HIV verwante infecties;Medisch;24;Klass. hosp;44
891;HIV met majeure HIV verwante diagnoses, met multiple majeure of significante HIV verwante diagnose;Medisch;24;Klass. hosp;251
891;HIV met majeure HIV verwante diagnoses, met multiple majeure of significante HIV verwante diagnose;Medisch;24;Daghosp.;3
892;HIV met majeure HIV verwante diagnoses, zonder multiple majeure of significante HIV verwante diagnose;Medisch;24;Klass. hosp;171
892;HIV met majeure HIV verwante diagnoses, zonder multiple majeure of significante HIV verwante diagnose;Medisch;24;Daghosp.;3
893;HIV met significante HIV verwante diagnoses;Medisch;24;Klass. hosp;418
893;HIV met significante HIV verwante diagnoses;Medisch;24;Daghosp.;49
894;HIV zonder majeure of significante HIV verwante diagnoses;Medisch;24;Klass. hosp;204
894;HIV zonder majeure of significante HIV verwante diagnoses;Medisch;24;Daghosp.;54
910;Craniotomie en ingrepen op wervelkolom, heup en ledematen, voor meerdere significante traumata;Chirurgisch;25;Klass. hosp;670
910;Craniotomie en ingrepen op wervelkolom, heup en ledematen, voor meerdere significante traumata;Chirurgisch;25;Daghosp.;1
911;Andere ingrepen voor meerdere significante traumata;Chirurgisch;25;Klass. hosp;594
911;Andere ingrepen voor meerdere significante traumata;Chirurgisch;25;Daghosp.;1
930;Diagnoses van meerdere significante traumata : hoofd, thorax en onderste ledematen;Medisch;25;Klass. hosp;842
930;Diagnoses van meerdere significante traumata : hoofd, thorax en onderste ledematen;Medisch;25;Daghosp.;14
931;Andere diagnoses van meerdere significante traumata;Medisch;25;Klass. hosp;103
950;Uitgebreide ingrepen zonder verband met de hoofddiagnose;Chirurgisch;00;Klass. hosp;8499
950;Uitgebreide ingrepen zonder verband met de hoofddiagnose;Chirurgisch;00;Daghosp.;1915
