code;beschrijving;medisch_of_chirurgicsh;mdc;soort_hospitalisatie;aantal_verblijven
424;Andere endocriene stoornissen;Medisch;10;Klass. hosp;3271
424;Andere endocriene stoornissen;Medisch;10;Daghosp.;204
425;Andere elektrolytenstoornissen behalve in verband met hypovolemie;Medisch;10;Klass. hosp;4916
425;Andere elektrolytenstoornissen behalve in verband met hypovolemie;Medisch;10;Daghosp.;19
440;Niertransplantatie;Chirurgisch;11;Klass. hosp;470
441;Majeure procedures op de blaas;Chirurgisch;11;Klass. hosp;1106
441;Majeure procedures op de blaas;Chirurgisch;11;Daghosp.;10
442;Procedures op nier en urinewegen voor maligne aandoening;Chirurgisch;11;Klass. hosp;1951
442;Procedures op nier en urinewegen voor maligne aandoening;Chirurgisch;11;Daghosp.;8
443;Procedures op nier en urinewegen voor niet maligne aandoening;Chirurgisch;11;Klass. hosp;2973
443;Procedures op nier en urinewegen voor niet maligne aandoening;Chirurgisch;11;Daghosp.;228
444;Procedure enkel voor het aanleggen van een dialyse toegangsweg toestel;Chirurgisch;11;Klass. hosp;1850
444;Procedure enkel voor het aanleggen van een dialyse toegangsweg toestel;Chirurgisch;11;Daghosp.;497
445;Andere procedures op de blaas;Chirurgisch;11;Klass. hosp;1841
445;Andere procedures op de blaas;Chirurgisch;11;Daghosp.;439
446;Transurethrale en urethrale procedures;Chirurgisch;11;Klass. hosp;17414
446;Transurethrale en urethrale procedures;Chirurgisch;11;Daghosp.;5373
447;Andere procedures op nieren, urinewegen en gerelateerde procedures;Chirurgisch;11;Klass. hosp;1306
447;Andere procedures op nieren, urinewegen en gerelateerde procedures;Chirurgisch;11;Daghosp.;323
460;Nierinsufficiëntie;Medisch;11;Klass. hosp;4776
460;Nierinsufficiëntie;Medisch;11;Daghosp.;201
461;Maligne aandoening van de nier en urinewegen;Medisch;11;Klass. hosp;1496
461;Maligne aandoening van de nier en urinewegen;Medisch;11;Daghosp.;2154
462;Nefritis en nefrose;Medisch;11;Klass. hosp;893
462;Nefritis en nefrose;Medisch;11;Daghosp.;127
463;Infecties van de nier en de urinewegen;Medisch;11;Klass. hosp;19399
463;Infecties van de nier en de urinewegen;Medisch;11;Daghosp.;840
465;Urinaire stenen en verworven bovenste urinewegobstructie;Medisch;11;Klass. hosp;12084
465;Urinaire stenen en verworven bovenste urinewegobstructie;Medisch;11;Daghosp.;13264
466;Dysfunctie, reactie op en complicatie van genito-urinair toestel of procedure;Medisch;11;Klass. hosp;2908
466;Dysfunctie, reactie op en complicatie van genito-urinair toestel of procedure;Medisch;11;Daghosp.;764
468;Andere nier en urinewegen diagnosen, tekens en symptomen;Medisch;11;Klass. hosp;11337
468;Andere nier en urinewegen diagnosen, tekens en symptomen;Medisch;11;Daghosp.;18193
480;Majeure procedures in het kleine bekken bij de man;Chirurgisch;12;Klass. hosp;4007
480;Majeure procedures in het kleine bekken bij de man;Chirurgisch;12;Daghosp.;21
481;Procedures op de penis;Chirurgisch;12;Klass. hosp;1367
481;Procedures op de penis;Chirurgisch;12;Daghosp.;1983
482;Transurethrale prostatectomie;Chirurgisch;12;Klass. hosp;8103
482;Transurethrale prostatectomie;Chirurgisch;12;Daghosp.;32
483;Procedures op de testes en het scrotum;Chirurgisch;12;Klass. hosp;2782
483;Procedures op de testes en het scrotum;Chirurgisch;12;Daghosp.;5829
484;Andere procedures op het mannelijk voortplantingsstelsel en gerelateerde procedures;Chirurgisch;12;Klass. hosp;1509
484;Andere procedures op het mannelijk voortplantingsstelsel en gerelateerde procedures;Chirurgisch;12;Daghosp.;22841
500;Maligne aandoening van het mannelijk voortplantingsstelsel;Medisch;12;Klass. hosp;1038
500;Maligne aandoening van het mannelijk voortplantingsstelsel;Medisch;12;Daghosp.;1756
501;Diagnosen van het mannelijk voortplantingsstelsel behalve maligne aandoeningen;Medisch;12;Klass. hosp;4289
501;Diagnosen van het mannelijk voortplantingsstelsel behalve maligne aandoeningen;Medisch;12;Daghosp.;15581
510;Evisceratie van het kleine bekken, radicale hysterectomie en andere radicale gynaecologische procedures;Chirurgisch;13;Klass. hosp;1935
510;Evisceratie van het kleine bekken, radicale hysterectomie en andere radicale gynaecologische procedures;Chirurgisch;13;Daghosp.;8
511;Procedures op uterus/adnexen voor maligne aandoening van ovaria en adnexen;Chirurgisch;13;Klass. hosp;462
511;Procedures op uterus/adnexen voor maligne aandoening van ovaria en adnexen;Chirurgisch;13;Daghosp.;19
512;Procedures op uterus/adnexen voor maligne aandoening behalve ovaria en adnexen;Chirurgisch;13;Klass. hosp;794
512;Procedures op uterus/adnexen voor maligne aandoening behalve ovaria en adnexen;Chirurgisch;13;Daghosp.;87
513;Procedures op uterus/adnexen voor niet-maligne aandoening behalve leiomyoma;Chirurgisch;13;Klass. hosp;14917
513;Procedures op uterus/adnexen voor niet-maligne aandoening behalve leiomyoma;Chirurgisch;13;Daghosp.;9649
514;Reconstructieve procedures op het vrouwelijke voortplantingsstelsel;Chirurgisch;13;Klass. hosp;7901
514;Reconstructieve procedures op het vrouwelijke voortplantingsstelsel;Chirurgisch;13;Daghosp.;1173
517;Dilatatie en curettage voor niet-verloskundige diagnosen;Chirurgisch;13;Klass. hosp;674
517;Dilatatie en curettage voor niet-verloskundige diagnosen;Chirurgisch;13;Daghosp.;7012
518;Andere procedures op het vrouwelijke voortplantingsstelsel en gerelateerde procedures;Chirurgisch;13;Klass. hosp;2832
518;Andere procedures op het vrouwelijke voortplantingsstelsel en gerelateerde procedures;Chirurgisch;13;Daghosp.;6581
519;Procedures op uterus/adnexen voor leiomyoma;Chirurgisch;13;Klass. hosp;5074
519;Procedures op uterus/adnexen voor leiomyoma;Chirurgisch;13;Daghosp.;1188
530;Maligne aandoening van het vrouwelijke voortplantingsstelsel;Medisch;13;Klass. hosp;1238
530;Maligne aandoening van het vrouwelijke voortplantingsstelsel;Medisch;13;Daghosp.;921
531;Infecties van het vrouwelijke voortplantingsstelsel;Medisch;13;Klass. hosp;1131
531;Infecties van het vrouwelijke voortplantingsstelsel;Medisch;13;Daghosp.;643
532;Menstruatiestoornissen en andere stoornissen van het vrouwelijke voortplantingsstelsel;Medisch;13;Klass. hosp;2408
532;Menstruatiestoornissen en andere stoornissen van het vrouwelijke voortplantingsstelsel;Medisch;13;Daghosp.;9674
540;Bevalling met sectio caesarea;Chirurgisch;14;Klass. hosp;25830
540;Bevalling met sectio caesarea;Chirurgisch;14;Daghosp.;51
541;Vaginale bevalling met sterilisatie en/of dilatatie en curettage;Chirurgisch;14;Klass. hosp;370
541;Vaginale bevalling met sterilisatie en/of dilatatie en curettage;Chirurgisch;14;Daghosp.;19
542;Vaginale bevalling met gecompliceerde procedures behalve sterilisatie en/of dilatatie en curettage;Chirurgisch;14;Klass. hosp;293
542;Vaginale bevalling met gecompliceerde procedures behalve sterilisatie en/of dilatatie en curettage;Chirurgisch;14;Daghosp.;4
544;Dilatatie en curettage, aspiratie curettage of hysterotomie voor verloskundige diagnosen;Chirurgisch;14;Klass. hosp;2161
544;Dilatatie en curettage, aspiratie curettage of hysterotomie voor verloskundige diagnosen;Chirurgisch;14;Daghosp.;11625
545;Procedure voor ectopische zwangerschap;Chirurgisch;14;Klass. hosp;1401
545;Procedure voor ectopische zwangerschap;Chirurgisch;14;Daghosp.;127
546;Andere O.R. procedures voor verloskundige diagnosen behalve bevalling;Chirurgisch;14;Klass. hosp;608
546;Andere O.R. procedures voor verloskundige diagnosen behalve bevalling;Chirurgisch;14;Daghosp.;356
560;Vaginale bevalling;Medisch;14;Klass. hosp;96421
560;Vaginale bevalling;Medisch;14;Daghosp.;568
561;Diagnosen in het postpartum en post abortus, zonder ingrepen;Medisch;14;Klass. hosp;1798
561;Diagnosen in het postpartum en post abortus, zonder ingrepen;Medisch;14;Daghosp.;195
563;Dreigende abortus;Medisch;14;Klass. hosp;6188
563;Dreigende abortus;Medisch;14;Daghosp.;18
564;Abortus, zonder dilatatie en curettage, aspiratie curettage of hysterotomie;Medisch;14;Klass. hosp;1211
564;Abortus, zonder dilatatie en curettage, aspiratie curettage of hysterotomie;Medisch;14;Daghosp.;431
565;Valse arbeid;Medisch;14;Klass. hosp;861
565;Valse arbeid;Medisch;14;Daghosp.;11
566;Andere diagnosen in het antepartum;Medisch;14;Klass. hosp;12374
566;Andere diagnosen in het antepartum;Medisch;14;Daghosp.;4921
580;Pasgeborene, getransfereerd binnen 5 dagen, elders geboren;Medisch;15;Klass. hosp;204
581;Pasgeborene, getransfereerd binnen 5 dagen, hier geboren;Medisch;15;Klass. hosp;34
581;Pasgeborene, getransfereerd binnen 5 dagen, hier geboren;Medisch;15;Daghosp.;5
583;Pasgeborene, met ECMO;Chirurgisch;15;Klass. hosp;14
588;Pasgeborene, geboortegewicht < 1 500 g met majeure procedure;Chirurgisch;15;Klass. hosp;83
589;Pasgeborene, geboortegewicht < 500 g of zwangerschapsduur < 24 weken;Medisch;15;Klass. hosp;23
591;Pasgeborene, geboortegewicht 500–749 g zonder majeure procedure;Medisch;15;Klass. hosp;103
593;Pasgeborene, geboortegewicht 750–999 g zonder majeure procedure;Medisch;15;Klass. hosp;252
602;Pasgeborene, geboortegewicht 1 000–1 249 g met respiratoire distress syndroom/andere majeure respiratoire anomalie of majeure anomalie;Medisch;15;Klass. hosp;225
603;Pasgeborene, geboortegewicht 1 000–1 249 g met of zonder andere significante aandoening;Medisch;15;Klass. hosp;54
607;Pasgeborene, geboortegewicht 1 250–1 499 g met respiratoire distress syndroom/andere majeure respiratoire of majeure anomalie;Medisch;15;Klass. hosp;333
608;Pasgeborene, geboortegewicht 1 250–1 499 g met of zonder andere significante aandoening;Medisch;15;Klass. hosp;136
609;Pasgeborene, geboortegewicht 1 500–2 499 g met majeure procedure;Chirurgisch;15;Klass. hosp;79
611;Pasgeborene, geboortegewicht 1 500–1 999 g met majeure anomalie;Medisch;15;Klass. hosp;209
612;Pasgeborene, geboortegewicht 1 500–1 999 g met respiratoire distress syndroom/andere majeure respiratoire aandoening;Medisch;15;Klass. hosp;317
613;Pasgeborene, geboortgewicht 1 500–1 999 g met congenitale of perinatale infecties;Medisch;15;Klass. hosp;56
614;Andere pasgeborene, geboortegewicht 1 500–1 999 g met of zonder andere significante aandoening;Medisch;15;Klass. hosp;502
621;Pasgeborene, geboortgewicht 2 000–2 499 g met majeure anomalie;Medisch;15;Klass. hosp;164
622;Pasgeborene, geboortegewicht 2 000–2 499 g met respiratoire distress syndroom/andere majeure respiratoire aandoening;Medisch;15;Klass. hosp;242
623;Pasgeborene, geboortegewicht 2 000–2 499 g met congenitale of perinatale infecties;Medisch;15;Klass. hosp;57
625;Pasgeborene, geboortegewicht 2 000–2 499 g, hier geboren, met andere significante aandoening;Medisch;15;Klass. hosp;234
626;Pasgeborene, geboortegewicht 2 000–2 499 g, normale pasgeborene of pasgeborene met ander probleem;Medisch;15;Klass. hosp;441
630;Pasgeborene, geboortegewicht > 2 499 g met majeure cardiovasculaire procedures;Chirurgisch;15;Klass. hosp;99
631;Pasgeborene, geboortegewicht > 2 499 g met andere majeure procedure;Chirurgisch;15;Klass. hosp;129
633;Pasgeborene, geboortegewicht > 2 499 g met majeure anomalie;Medisch;15;Klass. hosp;433
633;Pasgeborene, geboortegewicht > 2 499 g met majeure anomalie;Medisch;15;Daghosp.;1
634;Pasgeborene, geboortegewicht > 2 499 g met respiratoire distress syndroom/andere majeure respiratoire aandoening;Medisch;15;Klass. hosp;478
636;Pasgeborene, geboortegewicht > 2 499 g met congenitale of perinatale infecties;Medisch;15;Klass. hosp;222
639;Pasgeborene, geboortegewicht > 2 499 g hier geboren, met andere significante aandoening;Medisch;15;Klass. hosp;611
640;Pasgeborene, geboortegewicht > 2 499 g, normale pasgeborene of met ander probleem;Medisch;15;Klass. hosp;1458
640;Pasgeborene, geboortegewicht > 2 499 g, normale pasgeborene of met ander probleem;Medisch;15;Daghosp.;14
650;Splenectomie;Chirurgisch;16;Klass. hosp;231
651;Andere procedures op bloed en bloedvormende organen;Chirurgisch;16;Klass. hosp;689
651;Andere procedures op bloed en bloedvormende organen;Chirurgisch;16;Daghosp.;670
660;Majeure hemato-/immunologische diagnosen behalve crisis van sikkelcelanemie en coagulatie;Medisch;16;Klass. hosp;4132
660;Majeure hemato-/immunologische diagnosen behalve crisis van sikkelcelanemie en coagulatie;Medisch;16;Daghosp.;2418
661;Bloedstollingsstoornissen en bloedplaatjes;Medisch;16;Klass. hosp;1071
661;Bloedstollingsstoornissen en bloedplaatjes;Medisch;16;Daghosp.;2005
662;Crisis van sikkelcelanemie;Medisch;16;Klass. hosp;718
662;Crisis van sikkelcelanemie;Medisch;16;Daghosp.;173
663;Andere anemia en bloedstoornissen en hematopoietische organen;Medisch;16;Klass. hosp;10301
663;Andere anemia en bloedstoornissen en hematopoietische organen;Medisch;16;Daghosp.;19060
680;Majeure operatiezaal procedures voor lymfatische/hematopoietische/andere neoplasma;Chirurgisch;17;Klass. hosp;842
680;Majeure operatiezaal procedures voor lymfatische/hematopoietische/andere neoplasma;Chirurgisch;17;Daghosp.;11
681;Andere operatiezaal procedures voor lymfatisch/hematopoietisch/andere neoplasma;Chirurgisch;17;Klass. hosp;2632
681;Andere operatiezaal procedures voor lymfatisch/hematopoietisch/andere neoplasma;Chirurgisch;17;Daghosp.;1084
690;Acute leukemie;Medisch;17;Klass. hosp;1198
690;Acute leukemie;Medisch;17;Daghosp.;3801
691;Lymfoom, myeloom en niet-acute leukemie;Medisch;17;Klass. hosp;3057
691;Lymfoom, myeloom en niet-acute leukemie;Medisch;17;Daghosp.;5667
692;Radiotherapie;Medisch;17;Klass. hosp;883
692;Radiotherapie;Medisch;17;Daghosp.;365
693;Chemotherapie;Medisch;17;Klass. hosp;27856
693;Chemotherapie;Medisch;17;Daghosp.;329459
694;Lymphatisch en andere maligne aandoeningen en neoplasmata met onzeker gedrag;Medisch;17;Klass. hosp;2473
694;Lymphatisch en andere maligne aandoeningen en neoplasmata met onzeker gedrag;Medisch;17;Daghosp.;12819
710;Infectieuze en parasitaire ziekten, HIV met operatiezaal procedures inbegrepen;Chirurgisch;18;Klass. hosp;1279
710;Infectieuze en parasitaire ziekten, HIV met operatiezaal procedures inbegrepen;Chirurgisch;18;Daghosp.;97
711;Postoperatieve, posttraumatische en andere toestel- infecties met operatiezaal procedures;Chirurgisch;18;Klass. hosp;1593
711;Postoperatieve, posttraumatische en andere toestel- infecties met operatiezaal procedures;Chirurgisch;18;Daghosp.;378
720;Septicemie en gedissemineerde infecties;Medisch;18;Klass. hosp;9595
720;Septicemie en gedissemineerde infecties;Medisch;18;Daghosp.;33
721;Postoperatieve, posttraumatische en andere toestel infecties;Medisch;18;Klass. hosp;4351
721;Postoperatieve, posttraumatische en andere toestel infecties;Medisch;18;Daghosp.;373
722;Koorts;Medisch;18;Klass. hosp;3674
722;Koorts;Medisch;18;Daghosp.;32
723;Virale ziekte;Medisch;18;Klass. hosp;8252
723;Virale ziekte;Medisch;18;Daghosp.;61
724;Andere infectieuze en parasitaire ziekten;Medisch;18;Klass. hosp;2982
724;Andere infectieuze en parasitaire ziekten;Medisch;18;Daghosp.;349
740;Diagnosen van mentale ziekte met operatiezaal procedures;Chirurgisch;19;Klass. hosp;459
740;Diagnosen van mentale ziekte met operatiezaal procedures;Chirurgisch;19;Daghosp.;38
750;Schizofrenie;Medisch;19;Klass. hosp;457
750;Schizofrenie;Medisch;19;Daghosp.;15
751;Majeure depressieve stoornissen en andere/niet-gespecificeerde psychoses;Medisch;19;Klass. hosp;3688
751;Majeure depressieve stoornissen en andere/niet-gespecificeerde psychoses;Medisch;19;Daghosp.;450
752;Persoonlijkheidsstoornissen en impulscontrolestoornissen;Medisch;19;Klass. hosp;478
752;Persoonlijkheidsstoornissen en impulscontrolestoornissen;Medisch;19;Daghosp.;1
753;Bipolaire stoornissen;Medisch;19;Klass. hosp;862
753;Bipolaire stoornissen;Medisch;19;Daghosp.;26
754;Depressie, behalve majeure depressieve diagnosen;Medisch;19;Klass. hosp;4199
754;Depressie, behalve majeure depressieve diagnosen;Medisch;19;Daghosp.;48
755;Aanpassingstoornis en neuroses, behalve depressieve diagnosen;Medisch;19;Klass. hosp;1773
755;Aanpassingstoornis en neuroses, behalve depressieve diagnosen;Medisch;19;Daghosp.;29
756;Acute angst en delirante toestanden;Medisch;19;Klass. hosp;3092
756;Acute angst en delirante toestanden;Medisch;19;Daghosp.;27
757;Organische stoornissen van de geestelijke gezondheid;Medisch;19;Klass. hosp;4884
757;Organische stoornissen van de geestelijke gezondheid;Medisch;19;Daghosp.;111
758;Gedragsstoornissen van de kindertijd;Medisch;19;Klass. hosp;734
758;Gedragsstoornissen van de kindertijd;Medisch;19;Daghosp.;33
759;Eetstoornissen;Medisch;19;Klass. hosp;286
759;Eetstoornissen;Medisch;19;Daghosp.;7
760;Andere stoornissen van de mentale gezondheid;Medisch;19;Klass. hosp;4626
760;Andere stoornissen van de mentale gezondheid;Medisch;19;Daghosp.;421
770;Alcohol en drugs- misbruik of verslaving, ontslag tegen medisch advies;Medisch;20;Klass. hosp;769
772;Alcohol en drugs- verslaving met revalidatietherapie of revalidatie/detoxificatietherapie;Medisch;20;Klass. hosp;1478
772;Alcohol en drugs- verslaving met revalidatietherapie of revalidatie/detoxificatietherapie;Medisch;20;Daghosp.;1
773;Misbruik van en verslaving aan opiaten;Medisch;20;Klass. hosp;428
773;Misbruik van en verslaving aan opiaten;Medisch;20;Daghosp.;3
774;Misbruik van en verslaving aan cocaine;Medisch;20;Klass. hosp;241
774;Misbruik van en verslaving aan cocaine;Medisch;20;Daghosp.;2
775;Misbruik van en verslaving aan alcohol;Medisch;20;Klass. hosp;9376
775;Misbruik van en verslaving aan alcohol;Medisch;20;Daghosp.;284
776;Misbruik van en verslaving aan andere drugs;Medisch;20;Klass. hosp;1272
776;Misbruik van en verslaving aan andere drugs;Medisch;20;Daghosp.;5
791;Operatiezaal procedures voor andere complicaties van de behandeling;Chirurgisch;21;Klass. hosp;4210
791;Operatiezaal procedures voor andere complicaties van de behandeling;Chirurgisch;21;Daghosp.;1635
811;Allergische reacties;Medisch;21;Klass. hosp;1163
811;Allergische reacties;Medisch;21;Daghosp.;7
812;Vergiftiging door geneesmiddellen;Medisch;21;Klass. hosp;10555
812;Vergiftiging door geneesmiddellen;Medisch;21;Daghosp.;34
813;Andere complicaties van de behandeling;Medisch;21;Klass. hosp;5519
813;Andere complicaties van de behandeling;Medisch;21;Daghosp.;2085
815;Andere diagnosen van letsels, vergiftigingen en toxische effecten;Medisch;21;Klass. hosp;3038
815;Andere diagnosen van letsels, vergiftigingen en toxische effecten;Medisch;21;Daghosp.;76
816;Toxische effecten van niet-medische substanties;Medisch;21;Klass. hosp;2525
816;Toxische effecten van niet-medische substanties;Medisch;21;Daghosp.;28
841;Extensieve derde graad brandwonden met huidgreffe;Chirurgisch;22;Klass. hosp;24
842;“Full thickness” brandwonden met huidgreffe;Chirurgisch;22;Klass. hosp;173
842;“Full thickness” brandwonden met huidgreffe;Chirurgisch;22;Daghosp.;49
843;Extensieve derde graad of “full thickness” brandwonden zonder huidgreffe;Medisch;22;Klass. hosp;142
843;Extensieve derde graad of “full thickness” brandwonden zonder huidgreffe;Medisch;22;Daghosp.;13
844;“Partial thickness” brandwonden met of zonder huidgreffe;Medisch;22;Klass. hosp;821
844;“Partial thickness” brandwonden met of zonder huidgreffe;Medisch;22;Daghosp.;52
850;Procedures met diagnosen van revalidatie, nazorg of andere contacten met gezondheidsinstellingen;Chirurgisch;23;Klass. hosp;5169
850;Procedures met diagnosen van revalidatie, nazorg of andere contacten met gezondheidsinstellingen;Chirurgisch;23;Daghosp.;21830
860;Revalidatie;Medisch;23;Klass. hosp;23622
860;Revalidatie;Medisch;23;Daghosp.;4
861;Tekens, symptomen en andere factoren met invloed op de gezondheidstoestand;Medisch;23;Klass. hosp;41120
861;Tekens, symptomen en andere factoren met invloed op de gezondheidstoestand;Medisch;23;Daghosp.;154575
862;Andere nazorg en convalescentie;Medisch;23;Klass. hosp;13855
862;Andere nazorg en convalescentie;Medisch;23;Daghosp.;49790
863;Neonatale nazorg;Medisch;23;Klass. hosp;968
863;Neonatale nazorg;Medisch;23;Daghosp.;4
890;HIV met multipele majeure HIV gerelateerde aandoeningen;Medisch;24;Klass. hosp;142
890;HIV met multipele majeure HIV gerelateerde aandoeningen;Medisch;24;Daghosp.;3
892;HIV met majeure HIV gerelateerde aandoening;Medisch;24;Klass. hosp;289
892;HIV met majeure HIV gerelateerde aandoening;Medisch;24;Daghosp.;23
893;Hiv met multipele significante hiv gerelateerde aandoeningen;Medisch;24;Klass. hosp;48
893;Hiv met multipele significante hiv gerelateerde aandoeningen;Medisch;24;Daghosp.;1
894;HIV met een significante HIV aandoening of zonder significante gerelateerde aandoeningen;Medisch;24;Klass. hosp;383
894;HIV met een significante HIV aandoening of zonder significante gerelateerde aandoeningen;Medisch;24;Daghosp.;111
910;Craniotomie voor multipele significante traumata;Chirurgisch;25;Klass. hosp;173
911;Extensieve abdominale/thoracale procedures voor multipele significante traumata;Chirurgisch;25;Klass. hosp;203
912;Musculo-skeletale en andere procedures voor multipele significante traumata;Chirurgisch;25;Klass. hosp;984
912;Musculo-skeletale en andere procedures voor multipele significante traumata;Chirurgisch;25;Daghosp.;3
930;Multipele significante traumata zonder operatiezaal procedures;Medisch;25;Klass. hosp;1002
930;Multipele significante traumata zonder operatiezaal procedures;Medisch;25;Daghosp.;12
950;Extensieve procedure zonder verband met de hoofddiagnose;Chirurgisch;00;Klass. hosp;3110
950;Extensieve procedure zonder verband met de hoofddiagnose;Chirurgisch;00;Daghosp.;398
951;Matige uitgebreide procedure zonder verband met de hoofddiagnose;Chirurgisch;00;Klass. hosp;4603
951;Matige uitgebreide procedure zonder verband met de hoofddiagnose;Chirurgisch;00;Daghosp.;1340
952;Niet-extensieve procedure zonder verband met de hoofddiagnose;Chirurgisch;00;Klass. hosp;4255
952;Niet-extensieve procedure zonder verband met de hoofddiagnose;Chirurgisch;00;Daghosp.;2430
955;Hoofddiagnose niet geldig als ontslagdiagnose;Andere;00;Klass. hosp;25
955;Hoofddiagnose niet geldig als ontslagdiagnose;Andere;00;Daghosp.;17
956;Niet te groeperen verblijven;Andere;00;Klass. hosp;202
956;Niet te groeperen verblijven;Andere;00;Daghosp.;80
MMM;Daghospitalisatie;Andere;SS;Daghosp.;13134
